,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
4,5,1,1,1,1,1,255,47,169,35,96.587982,Company
5,5,1,1,1,1,2,436,47,98,27,96.467186,Name
7,5,1,1,1,2,1,325,93,139,25,91.663849,Address1
11,5,1,2,1,1,1,322,141,143,26,91.099823,Address2
13,5,1,2,1,2,1,319,183,144,25,91.654045,Address3
17,5,1,3,1,1,1,317,231,144,25,91.477341,Address4
19,5,1,3,1,2,1,64,276,101,25,92.345428,GSTIN
23,5,1,4,1,1,1,279,336,77,29,95.313141,TAX
24,5,1,4,1,1,2,371,335,162,30,95.447968,INVOICE
28,5,1,5,1,1,1,15,423,148,25,91.028732,InvoiceNo
29,5,1,5,1,1,2,175,420,58,25,86.066566,$22
30,5,1,5,1,1,3,324,423,48,25,67.545502,115
34,5,1,6,1,1,1,14,480,41,25,96.723434,Bill
35,5,1,6,1,1,2,69,480,39,25,95.939217,Dt.
36,5,1,6,1,1,3,127,483,168,25,95.954865,04/11/2022
38,5,1,6,1,2,1,13,534,148,26,96.363213,Customer
39,5,1,6,1,2,2,179,537,71,25,96.788269,rahul
41,5,1,6,1,3,1,14,582,148,25,90.224052,MobileNo.
42,5,1,6,1,3,2,182,585,71,25,96.936348,rahul
46,5,1,7,1,1,1,12,663,38,20,89.853935,SL.
47,5,1,7,1,1,2,65,662,94,21,48.557743,ItemDet
48,5,1,7,1,1,3,187,662,50,21,90.245949,Item
49,5,1,7,1,1,4,288,666,42,26,85.840492,Qty
50,5,1,7,1,1,5,354,663,60,20,87.893822,MRP
51,5,1,7,1,1,6,451,661,67,19,87.893822,CGST
52,5,1,7,1,1,7,540,661,66,19,92.642609,SGST
53,5,1,7,1,1,8,671,663,69,20,96.842361,Value
57,5,1,8,1,1,1,187,695,75,7,0.0,na--
58,5,1,8,1,1,2,474,690,20,19,71.410782,%
59,5,1,8,1,1,3,563,690,20,19,61.839912,%
63,5,1,9,1,1,1,13,810,8,20,95.257202,1
64,5,1,9,1,1,2,98,810,137,20,96.715828,201023265
65,5,1,9,1,1,3,298,810,7,20,89.160507,1
66,5,1,9,1,1,4,349,810,58,20,82.219528,1499
67,5,1,9,1,1,5,456,810,47,18,89.615761,9.00
68,5,1,9,1,1,6,551,810,47,18,91.486427,9.00
69,5,1,9,1,1,7,653,810,97,20,96.792839,1499.00
71,5,1,9,1,2,1,12,857,68,18,96.687622,MENS
72,5,1,9,1,2,2,90,857,89,18,96.640099,SHIRTS
76,5,1,10,1,1,1,11,921,14,20,97.013779,2
77,5,1,10,1,1,2,98,921,137,20,96.772316,201241294
78,5,1,10,1,1,3,298,921,7,20,83.251648,1
79,5,1,10,1,1,4,349,921,58,20,83.251648,1499
80,5,1,10,1,1,5,456,921,47,18,91.179771,9.00
81,5,1,10,1,1,6,551,921,47,18,91.71376,9.00
82,5,1,10,1,1,7,653,921,97,20,96.775345,1499.00
84,5,1,10,1,2,1,12,968,68,18,96.381912,MENS
85,5,1,10,1,2,2,89,968,121,18,95.930702,TROUSER
89,5,1,11,1,1,1,12,1032,13,20,67.95285,3
