,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
4,5,1,1,1,1,1,224,244,91,29,91.50425,CION
5,5,1,1,1,1,2,334,244,177,29,95.168045,LIGHTING
6,5,1,1,1,1,3,525,244,294,29,93.297409,TECHNOLOGIES
7,5,1,1,1,1,4,835,244,64,29,30.659286,FZC
9,5,1,1,1,2,1,223,299,85,31,90.720848,TRN:
10,5,1,1,1,2,2,327,299,349,31,90.720848,100549453700003
14,5,1,2,1,1,1,1781,168,551,165,59.685406,ClON
18,5,1,3,1,1,1,1841,365,185,31,96.445229,Innovative
19,5,1,3,1,1,2,2043,365,218,31,71.454636,Illumination
23,5,1,4,1,1,1,117,541,2316,3,95.0, 
27,5,1,5,1,1,1,117,1033,2316,3,95.0, 
31,5,1,6,1,1,1,117,1106,2316,3,95.0, 
35,5,1,7,1,1,1,116,1172,2317,3,95.0, 
39,5,1,8,1,1,1,116,542,3,2186,95.0, 
43,5,1,9,1,1,1,1413,1836,4,716,95.0, 
47,5,1,10,1,1,1,1105,483,97,36,96.62455,TAX
48,5,1,10,1,1,2,1220,482,200,37,96.406654,INVOICE
50,5,1,10,1,2,1,134,561,45,27,96.263359,Bill
51,5,1,10,1,2,2,193,561,41,28,96.816902,To
52,5,1,10,1,2,3,1524,561,115,28,94.390656,Invoice
53,5,1,10,1,2,4,1654,561,52,27,71.720764,No.
54,5,1,10,1,2,5,1777,568,4,20,40.001163,=:
55,5,1,10,1,2,6,1806,562,135,28,62.004341,CSI-437
57,5,1,10,1,3,1,134,623,96,28,95.779747,Name
58,5,1,10,1,3,2,374,630,4,20,53.442947,:
59,5,1,10,1,3,3,405,624,329,28,89.611626,ANTC-CUSTOMER
60,5,1,10,1,3,4,1524,617,115,27,96.717224,Invoice
61,5,1,10,1,3,5,1654,617,75,27,61.09465,Date
62,5,1,10,1,3,6,1777,624,4,20,70.106033,:
63,5,1,10,1,3,7,1809,617,166,28,91.458549,17-3-2023
65,5,1,10,1,4,1,131,674,137,27,96.669281,Address
66,5,1,10,1,4,2,374,681,4,20,77.061363,:
67,5,1,10,1,4,3,405,674,30,27,94.541237,Al
68,5,1,10,1,4,4,450,673,126,28,96.164192,Saadeh
69,5,1,10,1,4,5,592,673,139,35,96.304161,"Building,"
70,5,1,10,1,4,6,746,674,59,27,96.978111,2nd
71,5,1,10,1,4,7,821,673,90,33,93.289978,"Floor,"
72,5,1,10,1,4,8,927,673,218,28,51.389496,Salahudheen
73,5,1,10,1,4,9,1158,674,131,34,92.507965,Ayyoubi
74,5,1,10,1,4,10,1305,674,94,32,96.860695,"Road,"
75,5,1,10,1,4,11,1523,665,81,28,96.235863,Sales
76,5,1,10,1,4,12,1617,665,86,27,96.127144,Order
77,5,1,10,1,4,13,1714,665,47,27,92.778137,No.
78,5,1,10,1,4,14,1780,672,1,20,90.36956,:
79,5,1,10,1,4,15,1806,665,219,28,72.673759,SO03230596
81,5,1,10,1,5,1,407,716,115,32,91.74205,"Malaz.,"
82,5,1,10,1,5,2,538,716,61,27,93.44912,P.O
83,5,1,10,1,5,3,613,716,62,27,95.190849,Box
84,5,1,10,1,5,4,697,716,102,28,95.190849,68518
85,5,1,10,1,5,5,814,716,111,35,93.262383,Riyadh
86,5,1,10,1,5,6,938,732,21,3,91.08799,—
87,5,1,10,1,5,7,973,716,79,32,96.958359,"KSA,"
88,5,1,10,1,5,8,1067,716,58,27,93.262573,Tel:
89,5,1,10,1,5,9,1141,716,290,28,92.529755,+966-11-4773321
90,5,1,10,1,5,10,1452,716,3,35,96.879646,|
91,5,1,10,1,5,11,1524,713,71,28,82.835335,LPO
92,5,1,10,1,5,12,1777,720,4,20,78.981339,:
93,5,1,10,1,5,13,1806,713,219,28,85.046997,$003230596
95,5,1,10,1,6,1,408,759,66,27,90.438034,Fax:
96,5,1,10,1,6,2,489,758,296,28,53.062878,+966-11-4766332
97,5,1,10,1,6,3,800,758,4,35,93.190338,|
98,5,1,10,1,6,4,818,759,299,27,91.144554,www.antcksa.com
99,5,1,10,1,6,5,1524,761,61,27,96.590225,Del.
100,5,1,10,1,6,6,1601,761,76,27,96.056396,Note
101,5,1,10,1,6,7,1691,761,53,27,91.902962,No.
102,5,1,10,1,6,8,1777,768,4,20,90.960373,:
103,5,1,10,1,6,9,1807,761,240,28,54.860947,DAOQ03230461
105,5,1,10,1,7,1,133,802,62,43,96.38765,City
106,5,1,10,1,7,2,374,814,4,20,87.206795,:
107,5,1,10,1,7,3,407,807,112,34,96.690895,Riyadh
108,5,1,10,1,7,4,1524,809,57,27,95.259483,Del.
109,5,1,10,1,7,5,1597,809,71,27,96.304085,Note
110,5,1,10,1,7,6,1682,809,78,27,91.62561,Date.
111,5,1,10,1,7,7,1779,816,2,20,91.62561,:
112,5,1,10,1,7,8,1808,809,168,28,96.488373,16-Mar-23
114,5,1,10,1,8,1,133,850,129,43,96.502205,Country
115,5,1,10,1,8,2,374,862,4,20,89.96843,:
116,5,1,10,1,8,3,406,854,92,28,96.2808,Saudi
117,5,1,10,1,8,4,512,855,106,27,96.2808,Arabia
118,5,1,10,1,8,5,1524,857,104,35,96.424561,Project
119,5,1,10,1,8,6,1640,857,120,27,93.08744,Number
120,5,1,10,1,8,7,1781,864,1,20,92.359642,:
121,5,1,10,1,8,8,1807,857,73,27,90.354919,R&B
122,5,1,10,1,8,9,1895,857,364,32,90.354919,"FORECAST,DEERAH"
123,5,1,10,1,8,10,2274,857,89,32,96.133797,"OUD,"
125,5,1,10,1,9,1,134,903,105,27,96.681427,Phone
126,5,1,10,1,9,2,1806,899,49,28,88.85154,CP
127,5,1,10,1,9,3,1869,899,35,35,88.85154,@
128,5,1,10,1,9,4,1930,899,206,33,0.0,"PANORAMA,"
129,5,1,10,1,9,5,2143,899,92,28,0.0,ANTC
130,5,1,10,1,9,6,2253,899,158,28,92.850662,STK-KSA
132,5,1,10,1,10,1,134,946,89,43,94.649048,Email
133,5,1,10,1,10,2,374,974,4,4,74.844666,;
134,5,1,10,1,10,3,1524,948,85,27,96.295731,Place
135,5,1,10,1,10,4,1622,947,30,28,96.270477,of
136,5,1,10,1,10,5,1663,947,118,35,96.270477,Supply:
137,5,1,10,1,10,6,1807,947,72,28,95.656395,KSA
139,5,1,10,1,11,1,133,998,160,28,90.803764,Cust.TRN
140,5,1,10,1,11,2,374,1006,4,20,37.731441,:
141,5,1,10,1,11,3,406,998,312,28,37.731441,300052062600003
142,5,1,10,1,11,4,1524,996,83,34,96.764488,Page
143,5,1,10,1,11,5,1622,995,44,28,96.63372,No
144,5,1,10,1,11,6,1777,995,42,28,0.0,1
146,5,1,10,1,12,1,133,1053,117,28,96.551079,SALES
147,5,1,10,1,12,2,264,1053,105,27,93.277359,CODE
148,5,1,10,1,12,3,384,1060,4,20,88.272263,:
150,5,1,10,1,13,1,133,1122,89,43,95.269989,S.No.
151,5,1,10,1,13,2,352,1122,67,43,91.525177,Item
152,5,1,10,1,13,3,812,1122,183,43,96.864487,Description
153,5,1,10,1,13,4,1353,1126,56,35,95.700882,Qty
154,5,1,10,1,13,5,1528,1126,31,27,92.015541,U.
155,5,1,10,1,13,6,1576,1126,75,27,96.900467,Rate
156,5,1,10,1,13,7,1733,1126,130,27,96.620735,Amount
157,5,1,10,1,13,8,1876,1126,99,35,96.283981,(AED)
158,5,1,10,1,13,9,1982,1122,19,44,96.516098,|
159,5,1,10,1,13,10,2006,1126,61,27,96.396843,VAT
160,5,1,10,1,13,11,2079,1126,64,27,67.945068,Rate)
161,5,1,10,1,13,12,2188,1126,72,27,76.89447,VAT
162,5,1,10,1,13,13,2271,1126,129,27,96.353439,Amount
164,5,1,10,1,14,1,172,1192,10,28,50.258121,1
165,5,1,10,1,14,2,223,1188,22,44,50.258121,|
166,5,1,10,1,14,3,249,1192,268,28,91.660675,ADA-GA69/AD3-B
167,5,1,10,1,14,4,527,1188,19,44,92.572639,|
168,5,1,10,1,14,5,546,1192,213,28,90.070419,GA69/AD3-B
169,5,1,10,1,14,6,773,1193,18,27,96.829712,3
170,5,1,10,1,14,7,806,1192,122,28,96.800354,PHASE
171,5,1,10,1,14,8,941,1192,125,28,96.626976,TRACK
172,5,1,10,1,14,9,1078,1193,175,27,92.300293,ADAPTER
173,5,1,10,1,14,10,1253,1188,26,44,66.061493,__
174,5,1,10,1,14,11,1286,1188,12,44,91.566788,|
175,5,1,10,1,14,12,1312,1193,84,27,79.978813,200.0000
176,5,1,10,1,14,13,1405,1192,42,28,79.978813,NOS
177,5,1,10,1,14,14,1614,1192,89,28,95.829491,12.90
178,5,1,10,1,14,15,1836,1193,144,32,84.465309,"2,579.50|"
179,5,1,10,1,14,16,2043,1192,62,29,79.164566,O%
181,5,1,10,1,15,1,547,1235,119,27,96.191399,BLACK
183,5,1,10,1,16,1,596,1278,129,34,95.897079,Primary
184,5,1,10,1,16,2,736,1278,93,27,96.870972,Batch
186,5,1,10,1,17,1,169,1332,17,27,75.262482,2
187,5,1,10,1,17,2,223,1327,19,44,91.561188,|
188,5,1,10,1,17,3,250,1332,268,28,87.723595,CBC-GA69/HOLDER
189,5,1,10,1,17,4,531,1327,23,44,94.532249,|
190,5,1,10,1,17,5,546,1332,238,28,96.326775,CONNECTOR
191,5,1,10,1,17,6,797,1332,119,28,96.592659,CABLE
192,5,1,10,1,17,7,931,1332,153,28,96.579956,HOLDER
193,5,1,10,1,17,8,1098,1332,75,28,93.146317,FOR
194,5,1,10,1,17,9,1186,1332,93,28,36.155739,GA689
195,5,1,10,1,17,10,1279,1327,16,44,95.446114,|
196,5,1,10,1,17,11,1312,1332,84,27,92.77932,200.0000
197,5,1,10,1,17,12,1405,1332,42,27,95.662468,NOS
198,5,1,10,1,17,13,1632,1332,71,28,96.235664,0.74
199,5,1,10,1,17,14,1871,1332,109,28,60.820221,147.40;
200,5,1,10,1,17,15,2043,1332,62,28,79.113068,0%
202,5,1,10,1,18,1,544,1375,176,27,96.577515,ADAPTER
204,5,1,10,1,19,1,596,1417,129,35,96.077621,Primary
205,5,1,10,1,19,2,736,1417,94,28,96.111801,Batch
207,5,1,10,1,20,1,169,1472,18,27,53.118248,3
208,5,1,10,1,20,2,227,1467,15,44,69.705109,|
209,5,1,10,1,20,3,251,1471,265,28,54.104633,DGL-CXGCO8L30W-R
210,5,1,10,1,20,4,531,1467,16,44,93.289032,|
211,5,1,10,1,20,5,546,1471,88,28,85.388695,CION
212,5,1,10,1,20,6,650,1471,186,28,71.831268,CXGC08-R
213,5,1,10,1,20,7,850,1472,64,27,92.089203,LLA
214,5,1,10,1,20,8,927,1471,106,28,91.827377,3000K
215,5,1,10,1,20,9,1047,1472,69,27,96.642715,LED
