,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
4,5,1,1,1,1,1,236,236,2088,68,95.0, 
8,5,1,2,1,1,1,2796,236,2216,72,95.0, 
9,5,1,2,1,1,2,5484,236,680,74,95.0, 
13,5,1,3,1,1,1,475,362,272,138,0.0,ae
14,5,1,3,1,1,2,781,368,315,239,0.0,"Coy,"
18,5,1,4,1,1,1,372,480,131,124,59.557159,"OY,"
22,5,1,5,1,1,1,399,1087,667,95,95.0, 
26,5,1,6,1,1,1,306,1350,450,97,88.992157,"B-101,"
30,5,1,7,1,1,1,454,498,554,544,95.0,   
34,5,1,8,1,1,1,723,3978,324,84,62.415833,|Less:
35,5,1,8,1,1,2,1128,3987,428,119,96.622849,Quality
36,5,1,8,1,1,3,1603,3994,569,122,96.461784,Checking
37,5,1,8,1,1,4,2219,4003,503,116,96.461784,Charges
41,5,1,9,1,1,1,1268,512,1,248,95.0, 
42,5,1,9,1,1,2,5903,518,1,258,95.0, 
46,5,1,10,1,1,1,3062,869,354,312,17.404907,ney
47,5,1,10,1,1,2,3412,866,166,315,25.899727,t
48,5,1,10,1,1,3,3566,866,222,315,10.262711,7
49,5,1,10,1,1,4,3787,869,263,312,53.393307,y
50,5,1,10,1,1,5,4058,870,208,314,35.633575,-
51,5,1,10,1,1,6,4362,872,185,315,60.14418,O
52,5,1,10,1,1,7,4554,872,180,312,86.294823,L
53,5,1,10,1,1,8,4744,872,200,315,59.299168,U
54,5,1,10,1,1,9,4959,869,207,315,0.0,.
55,5,1,10,1,1,10,5166,875,129,309,79.760513,1
56,5,1,10,1,1,11,5313,869,241,318,60.503391,oO
57,5,1,10,1,1,12,5556,870,212,317,72.036789,N
58,5,1,10,1,1,13,5790,863,136,328,0.0,s
59,5,1,10,1,1,14,6194,1006,350,75,96.429214,POWER
60,5,1,10,1,1,15,6609,1006,110,75,96.429214,OF
61,5,1,10,1,1,16,6781,947,585,134,96.208878,SIMPLICITY
65,5,1,11,1,1,1,841,1353,493,150,91.928024,Oxford
66,5,1,11,1,1,2,1419,1353,575,134,96.153114,"Avenue,"
67,5,1,11,1,1,3,2081,1356,328,103,95.555153,Opp.
68,5,1,11,1,1,4,2497,1356,78,81,59.39917,©
69,5,1,11,1,1,5,2662,1356,98,149,49.494102,U0
70,5,1,11,1,1,6,2807,1356,346,149,95.213737,Shah
71,5,1,11,1,1,7,3241,1356,625,109,95.824547,"College,"
72,5,1,11,1,1,8,3950,1359,516,85,90.856689,Income
73,5,1,11,1,1,9,4547,1362,290,97,96.138474,"Tax,"
74,5,1,11,1,1,10,4919,1362,537,85,96.227974,Ashram
75,5,1,11,1,1,11,5541,1362,393,97,96.195114,"Road,"
76,5,1,11,1,1,12,6012,1275,929,241,87.946808,Ahmedabad-
77,5,1,11,1,1,13,6950,1295,509,220,96.013939,380014
79,5,1,11,1,2,1,3200,1509,612,110,95.684814,(ORIGINAL
80,5,1,11,1,2,2,3853,1516,253,90,96.552032,FOR
81,5,1,11,1,2,3,4137,1488,664,154,96.491302,RECIPIENT)
83,5,1,11,1,3,1,3619,1659,230,113,96.200821,Tax
84,5,1,11,1,3,2,3916,1666,487,112,95.960747,Invoice
88,5,1,12,1,1,1,1227,608,5911,352,95.0,   
92,5,1,13,1,1,1,178,1259,7388,38,95.0, 
96,5,1,14,1,1,1,781,1808,375,121,91.432495,GSTIN
97,5,1,14,1,1,2,1616,1850,21,66,61.755951,>
98,5,1,14,1,1,3,1719,1825,1153,106,62.701794,2Z4AAKFG3169L1Z3
99,5,1,14,1,1,4,4678,1866,431,96,95.527275,Invoice
100,5,1,14,1,1,5,5156,1875,191,91,96.78566,No.
101,5,1,14,1,1,6,5706,1903,19,66,0.0,-
102,5,1,14,1,1,7,5812,1878,944,100,46.943405,GST/0021/22-23
104,5,1,14,1,2,1,4678,2012,431,94,96.168488,Invoice
105,5,1,14,1,2,2,5156,2019,303,93,96.083412,Date.
106,5,1,14,1,2,3,5703,2050,22,66,48.859169,:
107,5,1,14,1,2,4,5816,2022,590,97,91.814072,31-Dec-22
110,5,1,14,2,1,1,781,2175,336,94,96.891121,Name
111,5,1,14,2,1,2,1616,2212,18,63,54.640808,:
112,5,1,14,2,1,3,1719,2197,490,112,95.82634,TALLY
113,5,1,14,2,1,4,2259,2203,882,119,96.169975,SOLUTIONS
114,5,1,14,2,1,5,3200,2216,322,109,96.169975,PVT.
115,5,1,14,2,1,6,3584,2222,319,109,96.512718,LTD.
116,5,1,14,2,1,7,4672,2225,434,87,96.599411,Contact
117,5,1,14,2,1,8,5147,2234,381,85,57.883461,Person
118,5,1,14,2,1,9,5706,2262,19,60,57.883461,:
119,5,1,14,2,1,10,5812,2237,907,91,90.93808,DHANALAKSHMI
121,5,1,14,2,2,1,1712,2359,285,94,96.644913,AMR
122,5,1,14,2,2,2,2041,2362,340,97,95.799911,TECH
123,5,1,14,2,2,3,2437,2369,338,93,95.799911,PARK
124,5,1,14,2,2,4,2821,2375,82,106,82.902588,"II,"
125,5,1,14,2,2,5,2956,2378,135,91,93.096146,23
126,5,1,14,2,2,6,3137,2378,75,91,93.096146,&
127,5,1,14,2,2,7,3256,2381,135,89,94.756073,24
128,5,1,14,2,2,8,4675,2359,347,150,96.833466,Phone
129,5,1,14,2,2,9,5066,2362,171,120,96.28212,No.
130,5,1,14,2,2,10,5706,2394,19,59,53.040718,:
131,5,1,14,2,2,11,5807,2369,652,87,96.431946,9902016147
133,5,1,14,2,3,1,1722,2500,453,94,94.84314,HOSUR
134,5,1,14,2,3,2,2225,2506,306,94,94.84314,MAIN
135,5,1,14,2,3,3,2587,2512,354,91,96.649673,ROAD
136,5,1,14,2,3,4,4672,2491,362,87,96.166801,Mobile
137,5,1,14,2,3,5,5081,2497,169,84,96.166801,No.
138,5,1,14,2,3,6,5706,2525,12,150,51.603317,3
139,5,1,14,2,3,7,5806,2503,650,216,30.693192,tien”
141,5,1,14,2,4,1,1722,2637,344,94,96.109947,NEAR
142,5,1,14,2,4,2,2112,2641,541,96,96.349327,OXFORD
143,5,1,14,2,4,3,2700,2650,597,97,96.354279,COLLEGE
144,5,1,14,2,4,4,4672,2625,475,103,7.834396,Pape
145,5,1,14,2,4,5,5187,2631,210,81,18.16288,Seem
146,5,1,14,2,4,6,5437,2631,150,85,29.107391,Ss
147,5,1,14,2,4,7,5703,2697,19,19,22.581497,7
149,5,1,14,2,5,1,1722,2778,784,97,89.094528,BANGALURU
152,5,1,14,3,1,1,775,2931,153,78,95.291862,Pin
153,5,1,14,3,1,2,975,2931,272,85,95.291862,Code
154,5,1,14,3,1,3,1619,2962,12,60,25.704308,:
155,5,1,14,3,1,4,1712,2947,388,81,90.476524,560068
158,5,1,14,4,1,1,772,3043,378,128,89.859169,GSTIN
159,5,1,14,4,1,2,1616,3087,12,69,33.796837,;
160,5,1,14,4,1,3,1712,3069,1175,103,54.955116,2QAAACP7879D1Z0
164,5,1,15,1,1,1,772,3191,290,93,95.228699,State
165,5,1,15,1,1,2,1112,3197,332,94,21.534271,Name
166,5,1,15,1,1,3,1473,3187,12,141,21.534271,_
167,5,1,15,1,1,4,1616,3228,12,66,0.0,=:
168,5,1,15,1,1,5,1716,3206,562,110,96.48024,"Karnataka,"
169,5,1,15,1,1,6,2328,3212,334,94,62.859097,Code:
170,5,1,15,1,1,7,2709,3219,125,90,62.859097,29
171,5,1,15,1,1,8,2928,3222,306,94,96.323494,Place
172,5,1,15,1,1,9,3278,3225,106,91,96.323494,of
173,5,1,15,1,1,10,3419,3225,450,119,93.257431,Supply
174,5,1,15,1,1,11,3837,3221,55,130,91.479988,:
175,5,1,15,1,1,12,3956,3234,428,94,96.340958,Karnataka
179,5,1,16,1,1,1,727,3395,5027,303,95.0, 
183,5,1,17,1,1,1,2956,3412,497,124,96.359856,Particulars
184,5,1,17,1,1,2,4752,3442,3,1,70.472977,|
185,5,1,17,1,1,3,5475,3451,3,1,81.726639,|
186,5,1,17,1,1,4,5831,3456,506,97,90.484238,HSN/SAC
190,5,1,18,1,1,1,1131,3700,691,97,96.510674,EXTENDED
191,5,1,18,1,1,2,1866,3654,415,149,96.110962,TALLY
192,5,1,18,1,1,3,2322,3716,353,93,96.354538,CARE
193,5,1,18,1,1,4,2725,3722,428,94,96.084465,DESKS
194,5,1,18,1,1,5,6637,3769,679,109,92.017784,"4,40,000.00"
196,5,1,18,1,2,1,1128,3841,428,84,62.109215,DEC.'22
197,5,1,18,1,2,2,1625,3847,272,84,92.202316,Desk
198,5,1,18,1,2,3,1962,3850,288,84,92.202316,for11
199,5,1,18,1,2,4,2328,3856,269,85,91.493912,Desk
200,5,1,18,1,2,5,2631,3859,188,103,86.565735,(11
