,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
4,5,1,1,1,1,1,202,114,245,38,35.098518,“LOBELINK
5,5,1,1,1,1,2,464,116,87,37,95.065407,WW
6,5,1,1,1,1,3,582,118,124,38,95.065407,INDIA
7,5,1,1,1,1,4,724,120,90,38,95.431282,PVT
8,5,1,1,1,1,5,833,122,101,37,95.912102,LTD.
12,5,1,2,1,1,1,184,174,186,32,10.668411,COMPANY
13,5,1,2,1,1,2,386,177,295,33,95.985268,REGISTRATION
14,5,1,2,1,1,3,698,182,66,30,93.301544,NO.
15,5,1,2,1,1,4,784,191,5,21,89.901657,:
16,5,1,2,1,1,5,807,183,492,36,81.828186,U63090MH1999PTC123123
18,5,1,2,1,2,1,184,235,45,32,89.288719,No:
19,5,1,2,1,2,2,246,239,38,30,93.305038,19
20,5,1,2,1,2,3,299,239,22,29,93.292198,&
21,5,1,2,1,2,4,336,240,50,34,93.01899,"20,"
22,5,1,2,1,2,5,403,238,212,33,92.193275,“SESHADRI
23,5,1,2,1,2,6,633,242,147,38,93.143089,"PLAZA”,"
24,5,1,2,1,2,7,797,245,76,30,89.651306,2ND
25,5,1,2,1,2,8,890,246,371,37,69.016052,"FLOOR,HORAMAVU"
26,5,1,2,1,2,9,1278,251,95,31,96.335564,MAIN
27,5,1,2,1,2,10,1392,254,373,37,90.987732,"ROAD,BANGALORE"
28,5,1,2,1,2,11,1780,261,139,31,96.884384,560043.
32,5,1,3,1,1,1,181,302,121,36,77.534401,TEL{91)
33,5,1,3,1,1,2,316,305,57,27,96.629715,080
34,5,1,3,1,1,3,385,306,77,27,96.30513,4620
35,5,1,3,1,1,4,476,306,76,28,96.842278,4700
36,5,1,3,1,1,5,565,307,49,28,95.346161,TO
37,5,1,3,1,1,6,627,309,78,28,96.839989,4799
41,5,1,4,1,1,1,798,311,132,36,92.170631,Fax:(91)
42,5,1,4,1,1,2,945,314,57,27,96.445831,080
43,5,1,4,1,1,3,1016,315,74,27,93.797935,4148
44,5,1,4,1,1,4,1104,316,77,28,68.182098,2470
45,5,1,4,1,1,5,1217,319,146,36,68.182098,/BL(Fax):
47,5,1,4,1,2,1,182,354,937,49,80.601738,AABCG1834GST002/GST.NO.:29AABCG1834G1ZR/PAN
48,5,1,4,1,2,2,1134,373,302,30,90.577942,NO:AABCG1834G
52,5,1,5,1,1,1,1701,197,88,39,96.601418,Page
53,5,1,5,1,1,2,1893,202,10,28,92.589851,1
54,5,1,5,1,1,3,1930,202,32,30,92.589851,of
55,5,1,5,1,1,4,1987,204,19,28,96.004654,2
59,5,1,6,1,1,1,2042,322,227,40,96.396263,ORIGINAL
61,5,1,6,1,2,1,1954,383,94,36,96.00589,TAX
62,5,1,6,1,2,2,2065,385,190,38,95.998611,INVOICE
66,5,1,7,1,1,1,186,379,2114,72,95.0, 
70,5,1,8,1,1,1,162,426,50,27,95.557678,IRN
71,5,1,8,1,1,2,224,428,39,28,93.104156,No
72,5,1,8,1,1,3,279,437,6,18,91.731056,:
73,5,1,8,1,1,4,298,430,158,27,59.921326,6bf90f471
74,5,1,8,1,1,5,463,432,503,33,49.240532,4d500a0b6f45tb9fd7375ac581
75,5,1,8,1,1,6,974,439,553,35,65.386505,46fic5b094fb237d673f78a024cde
79,5,1,9,1,1,1,1954,507,251,245,95.0, 
83,5,1,10,1,1,1,151,1230,2142,73,95.0, 
87,5,1,11,1,1,1,150,1296,2142,74,95.0, 
91,5,1,12,1,1,1,143,1365,2148,76,95.0, 
95,5,1,13,1,1,1,146,1376,2145,74,95.0, 
99,5,1,14,1,1,1,142,2204,1204,44,95.0, 
103,5,1,15,1,1,1,141,2254,1199,44,95.0, 
107,5,1,16,1,1,1,142,2295,1887,62,95.0, 
111,5,1,17,1,1,1,138,2344,1201,46,95.0, 
115,5,1,18,1,1,1,1396,2412,632,24,95.0, 
119,5,1,19,1,1,1,150,498,36,28,92.553024,To
120,5,1,19,1,1,2,199,496,185,30,85.581787,:057002083
121,5,1,19,1,1,3,447,504,74,26,32.433319,GST
122,5,1,19,1,1,4,532,504,54,28,32.433319,No.
123,5,1,19,1,1,5,606,506,329,31,44.761253,29AAACP7879D120
124,5,1,19,1,1,6,1131,501,54,61,59.999809,NG
125,5,1,19,1,1,7,1420,514,4,18,39.493198,:
126,5,1,19,1,1,8,1449,501,360,38,72.943245,1V0571221000158
128,5,1,19,1,2,1,231,562,105,27,96.632286,TALLY
129,5,1,19,1,2,2,349,563,203,29,96.594772,SOLUTIONS
130,5,1,19,1,2,3,567,566,67,26,96.730804,PVT
131,5,1,19,1,2,4,648,567,64,27,95.901405,LTD
132,5,1,19,1,2,5,1123,585,107,27,67.466476,Terms
133,5,1,19,1,2,6,1445,555,183,28,0.0,ietheee
135,5,1,19,1,3,1,225,622,73,27,96.43367,AMR
136,5,1,19,1,3,2,311,623,75,27,96.803009,Tech
137,5,1,19,1,3,3,402,623,70,28,96.803009,Park
138,5,1,19,1,3,4,486,624,26,32,91.35984,"II,"
139,5,1,19,1,3,5,528,625,50,27,94.521584,No.
140,5,1,19,1,3,6,593,627,38,26,92.300774,23
141,5,1,19,1,3,7,645,628,20,26,92.300774,&
142,5,1,19,1,3,8,679,628,46,31,96.941513,"24,"
143,5,1,19,1,3,9,1130,639,40,26,96.671143,Ex
144,5,1,19,1,3,10,1185,639,72,27,96.549072,Rate
145,5,1,19,1,3,11,1457,645,88,28,96.602821,1.000
147,5,1,19,1,4,1,226,651,215,56,90.66124,"Hongasandra,"
148,5,1,19,1,4,2,1129,677,55,27,96.004982,Ref
149,5,1,19,1,4,3,1198,677,42,28,96.004982,No
150,5,1,19,1,4,4,1417,698,4,19,76.934814,:
151,5,1,19,1,4,5,1443,696,311,32,91.679573,ECS057221000043
153,5,1,19,1,5,1,225,710,90,28,96.745728,Hosur
154,5,1,19,1,5,2,328,711,72,28,91.74733,Main
155,5,1,19,1,5,3,417,712,176,35,91.74733,"Road,(Next"
156,5,1,19,1,5,4,606,717,28,25,96.851982,to
157,5,1,19,1,5,5,648,715,107,29,96.739807,Oxford
158,5,1,19,1,5,6,770,717,101,29,96.930046,Dental
159,5,1,19,1,5,7,887,715,127,44,96.607735,College)
160,5,1,19,1,5,8,1126,729,75,28,92.757202,BKG
161,5,1,19,1,5,9,1216,730,43,28,96.164154,No
162,5,1,19,1,5,10,1416,742,4,20,29.580406,>
163,5,1,19,1,5,11,1440,741,332,33,56.47646,GBLRDAGJ2200179
165,5,1,19,1,6,1,224,754,157,36,93.278389,Bangalore
166,5,1,19,1,6,2,395,764,16,26,91.278397,¢
167,5,1,19,1,6,3,426,757,56,27,96.93409,560
168,5,1,19,1,6,4,496,758,64,27,78.102112,068.
169,5,1,19,1,6,5,1126,786,122,28,90.456329,AirLine
170,5,1,19,1,6,6,1416,786,5,19,34.739288,>
171,5,1,19,1,6,7,1441,794,150,28,46.914253,AIR/7000
173,5,1,19,1,7,1,227,834,114,28,96.851585,560068
174,5,1,19,1,7,2,539,842,61,27,96.592926,Pan
175,5,1,19,1,7,3,616,843,52,27,96.475502,No.
176,5,1,19,1,7,4,1412,847,5,19,37.689972,.
178,5,1,19,1,8,1,172,893,90,28,16.037827,Bh
179,5,1,19,1,8,2,1119,882,163,29,92.31546,AOL/AOD
180,5,1,19,1,8,3,1414,899,4,19,75.335922,:
181,5,1,19,1,8,4,1440,890,58,28,92.091309,ICD
182,5,1,19,1,8,5,1513,892,357,32,91.490135,BANGALORE/DHAKA
184,5,1,19,1,9,1,176,955,42,27,68.432709,ws
185,5,1,19,1,9,2,256,915,6,6,0.0,‘
186,5,1,19,1,9,3,689,962,82,26,19.732094,_—
187,5,1,19,1,9,4,1120,937,111,28,92.654419,MAWB
188,5,1,19,1,9,5,1246,939,42,28,96.631676,No
189,5,1,19,1,9,6,1415,951,4,20,80.445068,:
190,5,1,19,1,9,7,1442,944,219,29,96.560913,17652561622
192,5,1,19,1,10,1,194,962,16,20,0.0,.
193,5,1,19,1,10,2,710,968,61,21,14.821129,le
194,5,1,19,1,10,3,1119,995,80,28,96.830597,Final
195,5,1,19,1,10,4,1214,996,204,30,96.472748,Destination:
196,5,1,19,1,10,5,1441,994,121,28,96.619774,DHAKA
198,5,1,19,1,11,1,164,1076,155,40,96.69062,Salesman
199,5,1,19,1,11,2,346,1091,5,19,72.079849,:
200,5,1,19,1,11,3,370,1084,83,27,91.556923,MANI
201,5,1,19,1,11,4,1114,1110,31,27,81.422997,SI
202,5,1,19,1,11,5,1161,1110,42,28,81.422997,No
203,5,1,19,1,11,6,1416,1124,4,20,67.011948,:
204,5,1,19,1,11,7,1439,1118,218,30,96.75573,17652561622
206,5,1,19,1,12,1,162,1142,143,37,96.380974,Shipper:
207,5,1,19,1,12,2,368,1147,108,28,54.993721,TALLY
208,5,1,19,1,12,3,488,1148,206,31,96.360878,SOLUTIONS
209,5,1,19,1,12,4,710,1152,68,28,86.829185,PVT
210,5,1,19,1,12,5,792,1153,66,27,86.829185,LTD
211,5,1,19,1,12,6,1115,1165,46,28,93.171249,RE
212,5,1,19,1,12,7,1175,1166,42,28,93.171249,No
213,5,1,19,1,12,8,1414,1179,4,4,22.841919,’
215,5,1,19,1,13,1,162,1198,139,31,93.075661,Remarks
216,5,1,19,1,13,2,316,1209,6,20,90.544777,:
217,5,1,19,1,13,3,351,1206,38,28,95.954185,air
218,5,1,19,1,13,4,401,1207,145,35,96.646095,shipment
220,5,1,19,1,14,1,152,1270,183,38,93.304962,Description
221,5,1,19,1,14,2,352,1275,73,34,91.185028,:tally
222,5,1,19,1,14,3,1157,1285,159,37,30.638115,1/BOX(S)/
223,5,1,19,1,14,4,1384,1290,137,35,11.336517, 1.000kg/
224,5,1,19,1,14,5,1576,1292,159,30,41.918598,0.0000m3
226,5,1,19,1,15,1,150,1339,104,30,96.932327,Details
227,5,1,19,1,15,2,267,1342,33,27,96.674889,of
228,5,1,19,1,15,3,312,1342,138,35,96.803902,Charges
229,5,1,19,1,15,4,804,1349,159,36,96.300522,Currency
230,5,1,19,1,15,5,1077,1357,74,28,96.899368,Rate
231,5,1,19,1,15,6,1356,1359,60,35,55.937149,Qty
232,5,1,19,1,15,7,1466,1363,41,27,85.585037,Ex
233,5,1,19,1,15,8,1522,1363,75,29,93.493149,Rate
234,5,1,19,1,15,9,1775,1360,83,46,96.096298,Total
235,5,1,19,1,15,10,1935,1366,58,29,92.360245,Gst
236,5,1,19,1,15,11,2006,1368,70,28,93.16713,Amt
237,5,1,19,1,15,12,2113,1376,73,28,93.16713,SAC
238,5,1,19,1,15,13,2199,1377,87,29,96.205521,Code
240,5,1,19,1,16,1,154,1420,8,26,84.312538,1
241,5,1,19,1,16,2,236,1423,56,27,38.817299,AIR
242,5,1,19,1,16,3,308,1423,173,29,89.498306,FREIGHT
243,5,1,19,1,16,4,470,1409,18,52,86.865906,/
244,5,1,19,1,16,5,495,1425,141,29,91.148613,DACEK
245,5,1,19,1,16,6,617,1409,23,52,93.157104,/
246,5,1,19,1,16,7,880,1431,57,28,42.245327,INR
247,5,1,19,1,16,8,1002,1432,144,28,42.245327, 12500.00
248,5,1,19,1,16,9,1319,1436,87,29,89.98745,1.000
249,5,1,19,1,16,10,1494,1440,107,28,43.591385,1.0000
250,5,1,19,1,16,11,1714,1443,147,29,92.174858,12500.00
251,5,1,19,1,16,12,1949,1447,129,29,84.774155,2250.00
252,5,1,19,1,16,13,2155,1452,112,28,84.774155,996531
254,5,1,19,1,17,1,150,1522,15,26,75.380768,2
255,5,1,19,1,17,2,236,1524,113,28,75.380768,LOCAL
256,5,1,19,1,17,3,361,1525,219,30,93.20594,TRANSPORT
257,5,1,19,1,17,4,594,1528,127,30,79.276001,FEES*
258,5,1,19,1,17,5,700,1512,23,52,90.207748,/
259,5,1,19,1,17,6,878,1533,57,28,65.164345,INR
260,5,1,19,1,17,7,1019,1534,125,28,36.1735,1500.00
261,5,1,19,1,17,8,1317,1538,87,28,90.150917,1.000
262,5,1,19,1,17,9,1493,1540,107,29,96.105835,1.0000
263,5,1,19,1,17,10,1733,1544,126,30,96.551804,1500.00
264,5,1,19,1,17,11,1968,1549,108,28,73.61644,270.00
265,5,1,19,1,17,12,2154,1554,112,28,73.61644,996791
267,5,1,19,1,18,1,235,1569,139,29,92.84713,DACEK
268,5,1,19,1,18,2,354,1555,23,53,92.821548,/
270,5,1,19,1,19,1,147,1660,15,27,61.066948,3
271,5,1,19,1,19,2,226,1648,183,42,82.8396,TERMINAL
272,5,1,19,1,19,3,423,1664,180,29,93.269554,HANDLING
273,5,1,19,1,19,4,619,1666,190,31,91.671501,CHARGE*/
274,5,1,19,1,19,5,877,1670,57,28,46.287827,INR
275,5,1,19,1,19,6,1033,1671,110,28,96.938652,293.00
276,5,1,19,1,19,7,1315,1675,87,28,83.52533,1.000
277,5,1,19,1,19,8,1490,1677,108,30,38.45726,1.0000
278,5,1,19,1,19,9,1749,1683,109,28,96.741753,293.00
279,5,1,19,1,19,10,1986,1686,89,28,80.913536,52.74
280,5,1,19,1,19,11,2152,1691,118,29,73.330742,996759
282,5,1,19,1,20,1,233,1707,139,28,93.1586,DACEK
283,5,1,19,1,20,2,354,1693,23,52,93.1586,/
285,5,1,19,1,21,1,143,1796,17,26,88.303879,4
286,5,1,19,1,21,2,231,1798,150,29,59.315674,CUSTOM
287,5,1,19,1,21,3,394,1800,214,30,92.963043,CLEARANCE
288,5,1,19,1,21,4,624,1803,103,29,85.311462,FEE*
289,5,1,19,1,21,5,706,1786,23,52,88.370407,/
290,5,1,19,1,21,6,875,1807,57,27,79.232391,INR
291,5,1,19,1,21,7,1013,1808,128,28,40.63068,3500.00
292,5,1,19,1,21,8,1313,1812,87,28,86.487175,1.000
293,5,1,19,1,21,9,1488,1814,108,29,33.653648,1.0000
294,5,1,19,1,21,10,1727,1819,128,28,96.382858,3500.00
295,5,1,19,1,21,11,1963,1822,109,29,91.756859,630.00
296,5,1,19,1,21,12,2150,1827,117,29,72.230171,996713
298,5,1,19,1,22,1,231,1843,138,29,92.881432,DACEK
299,5,1,19,1,22,2,348,1829,22,52,93.092529,/
301,5,1,19,1,23,1,140,1933,17,27,80.646088,5
302,5,1,19,1,23,2,227,1935,148,29,58.54306,AGENCY
303,5,1,19,1,23,3,390,1937,78,28,46.00724,FEE*
304,5,1,19,1,23,4,480,1937,10,28,46.00724,/
305,5,1,19,1,23,5,504,1938,141,30,88.098709,DACEK
306,5,1,19,1,23,6,629,1923,19,52,88.098709,/
307,5,1,19,1,23,7,873,1944,57,27,69.011688,INR
308,5,1,19,1,23,8,1012,1944,127,29,50.785374,2500.00
309,5,1,19,1,23,9,1311,1948,87,29,87.289932,1.000
310,5,1,19,1,23,10,1486,1952,107,28,52.634254,1.0000
311,5,1,19,1,23,11,1725,1956,128,29,96.902481,2500.00
312,5,1,19,1,23,12,1960,1959,110,29,92.416855,450.00
313,5,1,19,1,23,13,2148,1965,117,28,95.145424,996759
315,5,1,19,1,24,1,135,2056,111,30,95.45697,TOTAL
316,5,1,19,1,24,2,260,2059,57,28,95.45697,INR
317,5,1,19,1,24,3,330,2060,283,31,96.345917,TWENTY-THREE
318,5,1,19,1,24,4,626,2064,204,30,95.585083,THOUSAND
319,5,1,19,1,24,5,846,2067,83,28,62.593391,NINE
320,5,1,19,1,24,6,944,2068,172,30,92.193314,HUNDRED
321,5,1,19,1,24,7,1131,2071,127,29,90.210785,FORTY-
323,5,1,19,1,25,1,1710,2099,106,28,96.738075,20293.
325,5,1,19,1,26,1,137,2101,73,29,96.97348,FIVE
326,5,1,19,1,26,2,224,2103,140,30,96.676216,RUPEES
327,5,1,19,1,26,3,377,2105,71,28,92.95446,AND
328,5,1,19,1,26,4,463,2106,281,32,91.650658,SEVENTY-FOUR
329,5,1,19,1,26,5,760,2111,106,28,93.219933,PAISA
330,5,1,19,1,26,6,879,2112,97,28,96.876274,ONLY
331,5,1,19,1,26,7,1379,2099,66,28,96.286491,Sub
332,5,1,19,1,26,8,1458,2100,85,29,96.286491,Total
333,5,1,19,1,26,9,1730,2099,78,28,22.426041,e286
334,5,1,19,1,26,10,1822,2101,36,27,44.96471,00
336,5,1,19,1,27,1,1425,2162,74,28,95.876961,GST
337,5,1,19,1,27,2,1729,2168,130,29,92.99633,3652.74
339,5,1,19,1,28,1,208,2220,139,52,35.704697,Charges
340,5,1,19,1,28,2,541,2238,97,37,12.266479,«SGT
341,5,1,19,1,28,3,786,2242,102,28,92.424568,CGST
342,5,1,19,1,28,4,1027,2245,84,28,84.702385,IGST
