,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
4,5,1,1,1,1,1,923,51,109,35,90.751587,Cash
5,5,1,1,1,1,2,1052,51,225,35,56.949554,Memo/Tax
6,5,1,1,1,1,3,1294,52,156,34,96.404671,Invoice
8,5,1,1,1,2,1,675,119,181,38,96.522659,Company
9,5,1,1,1,2,2,869,120,106,29,96.148293,Name
13,5,1,2,1,1,1,676,172,535,44,88.950584,"Address1,Address2,Address3"
14,5,1,2,1,1,2,1741,174,57,29,96.811905,Bill
15,5,1,2,1,1,3,1816,174,60,29,91.365173,No:
16,5,1,2,1,1,4,1899,170,125,30,65.240402,$22/15
18,5,1,2,1,2,1,1741,234,57,29,96.307518,Bill
19,5,1,2,1,2,2,1816,234,94,29,95.872879,Date:
20,5,1,2,1,2,3,1938,227,198,30,95.957146,04/11/2022
22,5,1,2,1,3,1,51,309,106,45,96.805046,State:
23,5,1,2,1,3,2,233,317,42,30,93.180252,29
24,5,1,2,1,3,3,307,317,169,30,88.567062,Address4
25,5,1,2,1,3,4,814,306,116,29,89.981476,Name:
26,5,1,2,1,3,5,967,305,84,29,88.850563,rahul
27,5,1,2,1,3,6,1740,293,157,30,93.29496,Contact:
28,5,1,2,1,3,7,1936,296,84,29,93.29496,rahul
30,5,1,2,1,4,1,51,374,118,30,89.602516,GSTIN
31,5,1,2,1,4,2,187,375,71,29,83.187881,No.:
32,5,1,2,1,4,3,299,374,363,30,83.187881,29AAAAA1234A1Z5
33,5,1,2,1,4,4,805,360,169,29,91.728378,Address:
34,5,1,2,1,4,5,1025,359,142,30,91.728378,address
38,5,1,3,1,1,1,117,439,68,25,96.05323,HSN
39,5,1,3,1,1,2,199,439,83,25,95.608459,Code
40,5,1,3,1,1,3,455,435,268,40,90.844666,SKU/Description
41,5,1,3,1,1,4,989,439,56,32,95.446877,Qty
42,5,1,3,1,1,5,1433,438,124,25,88.171814,Taxable
43,5,1,3,1,1,6,1602,441,93,25,82.871681,|CGST|
44,5,1,3,1,1,7,1738,438,94,25,91.09774,CGST
45,5,1,3,1,1,8,1875,438,92,25,89.637733,|SGST|
46,5,1,3,1,1,9,2010,438,92,25,91.129837,SGST
48,5,1,3,1,2,1,1461,478,67,25,96.957802,Vale
49,5,1,3,1,2,2,1613,481,71,25,95.897842,Rate
50,5,1,3,1,2,3,1704,474,18,41,93.670937,|
51,5,1,3,1,2,4,1747,478,74,25,93.670937,Amt.
52,5,1,3,1,2,5,1886,478,71,25,93.760345,Rate
53,5,1,3,1,2,6,1977,474,18,41,92.558289,|
54,5,1,3,1,2,7,2019,478,73,25,92.558289,Amt.
56,5,1,3,1,3,1,18,512,102,136,0.0,[¢[
57,5,1,3,1,3,2,222,538,85,57,50.020866,|
58,5,1,3,1,3,3,393,549,260,25,0.0,aarasoiae
59,5,1,3,1,3,4,675,549,116,25,33.972725,suns
60,5,1,3,1,3,5,845,512,91,136,2.877388,[©
61,5,1,3,1,3,6,973,512,235,136,0.0,[fan
62,5,1,3,1,3,7,1264,512,148,136,5.077698,on0_[
63,5,1,3,1,3,8,1432,551,93,30,24.833153,sara
64,5,1,3,1,3,9,1600,538,105,57,1.558495,[son
65,5,1,3,1,3,10,1732,538,246,57,44.305004,16.99
66,5,1,3,1,3,11,1865,512,12,136,44.813644,|
67,5,1,3,1,3,12,1899,538,79,57,35.56662,ao]
68,5,1,3,1,3,13,2003,551,117,30,16.576767,18
69,5,1,3,1,3,14,2137,512,12,136,62.982609,|
70,5,1,3,1,3,15,2166,551,140,30,45.382114,1498.00
74,5,1,4,1,1,1,360,612,262,26,91.637283,201241294/Mens
75,5,1,4,1,1,2,633,612,191,25,96.367188,TROUSERS
76,5,1,4,1,1,3,907,612,35,25,96.331085,38
77,5,1,4,1,1,4,1085,614,84,30,96.57019,1499
78,5,1,4,1,1,5,1432,614,140,30,92.363281,1270.34
79,5,1,4,1,1,6,1611,614,75,30,84.316124,|9.00
80,5,1,4,1,1,7,1700,610,16,48,95.235313,|
81,5,1,4,1,1,8,1732,614,118,30,95.235313,114.33
82,5,1,4,1,1,9,1864,610,16,48,79.478256,|
83,5,1,4,1,1,10,1888,614,75,30,75.697128,9.00)
84,5,1,4,1,1,11,2003,614,117,30,96.324951,114.33
85,5,1,4,1,1,12,2140,610,16,48,96.239876,|
86,5,1,4,1,1,13,2166,614,140,30,96.852036,1499.00
90,5,1,5,1,1,1,18,608,105,139,0.0,Pe[
91,5,1,5,1,1,2,296,608,360,139,0.0,ora
92,5,1,5,1,1,3,840,608,175,139,0.0,[S|
93,5,1,5,1,1,4,1072,608,82,139,44.098415,fear
94,5,1,5,1,1,5,1199,608,36,139,45.360107,|
95,5,1,5,1,1,6,1269,614,82,108,0.0,on0
96,5,1,5,1,1,7,1384,608,36,139,67.78022,|
97,5,1,5,1,1,8,1442,608,117,139,0.0,zssaz
98,5,1,5,1,1,9,1593,608,128,139,28.343323,Jooo|
99,5,1,5,1,1,10,1743,608,83,139,45.035625,ooo
100,5,1,5,1,1,11,1859,608,129,139,58.834564,[20]
101,5,1,5,1,1,12,2021,608,71,139,46.6259,5.0
102,5,1,5,1,1,13,2126,608,35,139,46.938953,|
103,5,1,5,1,1,14,2184,608,105,139,68.608986,20.0
104,5,1,5,1,1,15,2311,608,36,139,68.608986,|
106,5,1,5,1,2,1,22,698,174,112,16.340416,=|
107,5,1,5,1,2,2,298,725,10,60,0.0,|
108,5,1,5,1,2,3,400,698,262,112,0.0,2roororoantens
109,5,1,5,1,2,4,680,698,141,112,24.347603,scans
110,5,1,5,1,2,5,876,698,66,112,6.298111,[4
111,5,1,5,1,2,6,969,698,57,112,40.367073,[+
112,5,1,5,1,2,7,1063,698,122,112,48.910263,[1496
113,5,1,5,1,2,8,1222,698,140,112,14.544601,[0.00
114,5,1,5,1,2,9,1380,698,29,112,14.544601,|
115,5,1,5,1,2,10,1427,698,141,112,73.841026,1270.34
116,5,1,5,1,2,11,1595,698,113,112,15.751381,[9.00]
117,5,1,5,1,2,12,1735,698,113,112,69.931831,114.38
118,5,1,5,1,2,13,1875,698,113,112,30.524864,[9.00|
119,5,1,5,1,2,14,2005,698,113,112,63.545212,114.38
120,5,1,5,1,2,15,2136,698,20,112,78.133057,|
121,5,1,5,1,2,16,2174,698,122,112,78.133057,1499.00
122,5,1,5,1,2,17,2323,698,19,112,93.012115,|
124,5,1,5,1,3,1,18,784,89,89,11.793533,|S]
125,5,1,5,1,3,2,218,788,89,60,44.076138,|
126,5,1,5,1,3,3,329,784,557,89,26.062637,20r2s5028emensTRacKPANTS|
127,5,1,5,1,3,4,915,788,23,60,83.637886,M
128,5,1,5,1,3,5,959,784,24,89,94.852089,|
129,5,1,5,1,3,6,1004,788,31,60,87.854416,1
130,5,1,5,1,3,7,1056,784,127,89,15.02948,|es9_
131,5,1,5,1,3,8,1204,784,31,89,89.850365,|
132,5,1,5,1,3,9,1264,784,97,89,78.748871,0.00
133,5,1,5,1,3,10,1382,784,23,89,78.748871,|
134,5,1,5,1,3,11,1434,784,127,89,92.966293,761.86
135,5,1,5,1,3,12,1590,784,112,89,63.133732,[9.00]
136,5,1,5,1,3,13,1731,784,105,89,86.879898,68.57
137,5,1,5,1,3,14,1857,784,127,89,0.0,|9.00]
138,5,1,5,1,3,15,2005,784,105,89,92.528069,68.57
139,5,1,5,1,3,16,2131,784,16,89,92.528069,|
140,5,1,5,1,3,17,2176,784,119,89,50.632305,899.00
141,5,1,5,1,3,18,2309,784,31,89,49.994511,__
145,5,1,6,1,1,1,15,420,2333,435,95.0, 
149,5,1,7,1,1,1,25,906,877,347,95.0, 
153,5,1,8,1,1,1,908,916,108,34,90.871452,Total
154,5,1,8,1,1,2,1087,911,75,30,84.36631,5.00
155,5,1,8,1,1,3,1296,914,75,30,96.026939,0.00
156,5,1,8,1,1,4,1461,914,144,30,96.862976,4807.90
157,5,1,8,1,1,5,1744,911,122,30,96.723503,411.56
158,5,1,8,1,1,6,1980,908,121,29,94.286041,417.44
159,5,1,8,1,1,7,2179,908,143,30,96.602196,5636.90
161,5,1,8,1,2,1,49,960,163,37,93.294945,Payment
162,5,1,8,1,2,2,227,960,157,29,92.010887,Details:-
163,5,1,8,1,2,3,1046,952,872,74,0.0,eve
164,5,1,8,1,2,4,1942,952,180,74,36.792152,Disc
165,5,1,8,1,2,5,2238,952,106,74,36.792152,OLD
167,5,1,8,1,3,1,51,1019,90,30,96.695877,Cash
168,5,1,8,1,3,2,727,1019,143,30,96.536865,5636.90
170,5,1,8,1,4,1,998,1056,92,29,95.770081,Total
171,5,1,8,1,4,2,1107,1055,80,30,96.214676,GST
172,5,1,8,1,4,3,1200,1056,159,29,95.9039,Amount:
173,5,1,8,1,4,4,1467,1055,120,30,96.104744,829.00
174,5,1,8,1,4,5,1757,1052,100,30,96.775246,Other
175,5,1,8,1,4,6,1870,1052,149,38,96.883675,Charges
176,5,1,8,1,4,7,2244,1046,75,30,96.215324,0.00
178,5,1,8,1,5,1,1840,1111,184,47,90.990646,Round-Off
179,5,1,8,1,5,2,2244,1109,75,30,95.406387,0.00
181,5,1,8,1,6,1,694,1162,203,46,7.389793,ee
182,5,1,8,1,6,2,1720,1169,61,30,96.437546,Net
183,5,1,8,1,6,3,1800,1169,58,29,96.591949,Bill
184,5,1,8,1,6,4,1872,1169,150,30,96.760231,Amount
186,5,1,8,1,7,1,41,1203,92,29,96.577255,Total
187,5,1,8,1,7,2,151,1203,92,29,96.910988,Paid:
188,5,1,8,1,7,3,837,1227,4,4,19.977989,j
189,5,1,8,1,7,4,2170,1171,152,52,94.404839,5636.90
191,5,1,8,1,8,1,37,1271,150,30,94.713943,Amount
192,5,1,8,1,8,2,202,1271,31,29,94.713943,in
193,5,1,8,1,8,3,247,1271,128,30,95.612381,words:
194,5,1,8,1,8,4,417,1270,106,35,96.410439,Rupee
195,5,1,8,1,8,5,538,1270,67,27,96.354416,Five
196,5,1,8,1,8,6,617,1270,164,27,96.34967,Thousand
197,5,1,8,1,8,7,796,1270,50,27,96.54055,Six
198,5,1,8,1,8,8,859,1270,138,27,96.192635,Hundred
199,5,1,8,1,8,9,1011,1270,92,35,96.56781,Thirty
200,5,1,8,1,8,10,1116,1270,50,28,96.874939,Six
201,5,1,8,1,8,11,1177,1270,59,27,96.541,and
202,5,1,8,1,8,12,1252,1270,104,35,96.693436,Ninety
203,5,1,8,1,8,13,1380,1270,106,35,96.755402,Rupee
204,5,1,8,1,8,14,1628,1267,158,25,96.629639,Customer
205,5,1,8,1,8,15,1797,1267,83,25,93.22229,Care:
206,5,1,8,1,8,16,1894,1267,426,32,91.784966,wecare@lacosteindia.com
210,5,1,9,1,1,1,34,1321,69,25,91.110382,CIN-
211,5,1,9,1,1,2,117,1321,429,30,91.045883,"U18101DL1992PLC048003,"
212,5,1,9,1,1,3,562,1321,82,32,93.293388,Regd
213,5,1,9,1,1,4,658,1321,60,25,92.416786,off.:
214,5,1,9,1,1,5,736,1321,59,30,90.116913,"N-2,"
215,5,1,9,1,1,6,810,1321,128,32,92.220108,Janpath
216,5,1,9,1,1,7,954,1321,90,30,96.322746,"Road,"
217,5,1,9,1,1,8,1059,1321,179,32,96.39846,Connaught
218,5,1,9,1,1,9,1252,1321,94,30,96.160965,"Place,"
219,5,1,9,1,1,10,1362,1321,68,25,93.303665,New
220,5,1,9,1,1,11,1445,1321,201,25,90.925049,Delhi-110001
224,5,1,10,1,1,1,36,1379,12,12,93.077606,*
225,5,1,10,1,1,2,64,1379,120,30,96.402374,Please
226,5,1,10,1,1,3,199,1379,81,30,96.139389,refer
227,5,1,10,1,1,4,292,1380,32,29,96.73259,to
228,5,1,10,1,1,5,338,1379,54,29,95.967407,the
229,5,1,10,1,1,6,407,1379,172,38,95.967407,exchange
230,5,1,10,1,1,7,595,1379,100,38,96.272797,policy
231,5,1,10,1,1,8,709,1379,118,37,96.272797,printed
232,5,1,10,1,1,9,843,1379,144,30,96.366226,overleaf
233,5,1,10,1,1,10,1438,1382,55,27,96.458145,We
234,5,1,10,1,1,11,1508,1382,93,27,94.67569,invite
235,5,1,10,1,1,12,1614,1389,61,28,96.548187,you
236,5,1,10,1,1,13,1689,1383,34,26,96.777161,to
237,5,1,10,1,1,14,1735,1382,74,27,96.328529,visit
238,5,1,10,1,1,15,1821,1389,60,20,96.219215,our
239,5,1,10,1,1,16,1892,1382,147,27,93.277733,website:
240,5,1,10,1,1,17,2053,1382,271,27,86.394791,www.lacoste.in
244,5,1,11,1,1,1,33,1442,12,12,92.560738,*
245,5,1,11,1,1,2,62,1442,154,30,96.471802,Garment
246,5,1,11,1,1,3,230,1450,76,22,96.591888,care
247,5,1,11,1,1,4,323,1442,201,30,96.501167,instructions
248,5,1,11,1,1,5,540,1450,55,22,96.563965,are
249,5,1,11,1,1,6,612,1442,183,30,96.563843,mentioned
250,5,1,11,1,1,7,812,1450,41,22,96.065849,on
251,5,1,11,1,1,8,868,1442,54,30,96.065849,the
252,5,1,11,1,1,9,936,1442,91,30,96.198822,wash
253,5,1,11,1,1,10,1044,1450,76,22,96.285667,care
254,5,1,11,1,1,11,1136,1442,80,30,96.623718,label
255,5,1,11,1,1,12,1234,1442,102,30,96.708839,inside
256,5,1,11,1,1,13,1350,1442,54,30,96.91555,the
257,5,1,11,1,1,14,1419,1443,147,37,96.369232,garment
258,5,1,11,1,1,15,1580,1442,63,29,96.421677,and
259,5,1,11,1,1,16,1660,1442,144,30,96.608757,overleaf
261,5,1,11,1,2,1,36,1502,12,12,92.964966,*
262,5,1,11,1,2,2,64,1502,120,30,96.817909,Please
263,5,1,11,1,2,3,199,1502,97,30,96.644058,retain
264,5,1,11,1,2,4,310,1502,61,30,96.927139,this
265,5,1,11,1,2,5,387,1502,89,29,93.305817,Cash
266,5,1,11,1,2,6,493,1502,188,30,92.83123,Memo/Tax
267,5,1,11,1,2,7,697,1502,124,30,96.839241,Invoice
268,5,1,11,1,2,8,834,1502,47,30,96.808693,for
269,5,1,11,1,2,9,893,1502,102,30,96.87149,future
270,5,1,11,1,2,10,1011,1502,167,30,96.677002,reference
271,5,1,11,1,2,11,1492,1502,81,30,96.654381,NOT
272,5,1,11,1,2,12,1588,1502,82,30,96.332077,FOR
273,5,1,11,1,2,13,1685,1502,157,30,96.332077,RESALE
274,5,1,11,1,2,14,2136,1490,183,38,96.986954,Signature
