,Unnamed: 0,text,CandidatePosition,NeighbourInformation,Similarity,Output
0,0,17-3-2023,0.291782125684483,3.0522136665300827,5.8579459412733126e-05,1
1,1,2nd,-0.3084279583715055,0.2703496690726725,0.6001515045965757,0
2,2,16-Mar-23,0.3093918306043727,3.0707874558384765,0.017668284379302457,0
3,3,"12.90 2,579.50|",0.2945354027907629,-0.4939269916814906,0.002811856565692661,0
4,4,LED,-0.0694946171549166,-0.4939269916814906,0.36121816337998686,0
5,5,LED,-0.0528141587444881,-0.4939269916814906,0.3445377049695583,0
6,6,LED,-0.1522570564152179,-0.4939269916814906,0.44398060264028816,0
7,7,LED,-0.0103956209094999,-0.4939269916814906,0.30211916713457015,0
8,8,O%,0.5141544224550751,-0.4939269916814906,0.2224308762300049,0
9,9,LED,-0.1266864635772534,-0.4939269916814906,0.4184100098023237,0
10,10,LED,0.0484775371551443,-0.4939269916814906,0.24324600906992594,0
11,11,"11.06 6,636.00|",0.4046080981255133,-0.4939269916814906,0.11288455190044305,0
12,12,"11.06 2,212.00|",0.4173926057491546,-0.4939269916814906,0.12566905952408436,0
13,13,"H2-05,",-0.4114488940607823,-0.4939269916814906,0.7031724402858526,0
14,14,:,0.2386157078285222,3.071120964196391,0.053107838396548035,0
