,Unnamed: 0,text,CandidatePosition,NeighbourInformation,Similarity,Output
0,0,1st,-0.4374383306727095,-0.4939269916814906,0.8598245798888462,0
1,1,1 month),-0.326143019520929,-0.4939269916814906,0.7485292687370657,0
2,2,3000,-0.3635403982907802,-0.4939269916814906,0.7859266475069169,0
3,3,9090008859,0.0394693790743884,0.2703026458630284,0.3829168701417483,0
4,4,9650698614,0.065553207144261,-0.4939269916814906,0.3568330420718757,0
5,5,9090008859,0.2446369392716338,-0.4939269916814906,0.17774930994450291,0
6,6,16 Jan 2023,0.4140692708217406,3.086855728516279,0.008316978394396102,0
7,7,1 01.12.22,0.4205673942572084,3.08497986441665,0.0018188549589283065,1
8,8,Jan,0.3554305474611312,0.2701833602702177,0.06695570175500554,0
9,9,2023,0.3775350836982422,0.2702715828163329,0.04485116551789453,0
10,10,16-01-23,0.4434293723635861,-0.4939269916814906,0.021043123147449383,0
11,11,now,0.2374439470618735,0.2691204595901583,0.18494230215426322,0
12,12,(Three Hundred,-0.3667378918934559,-0.4939269916814906,0.7891241411095926,0
13,13,now,0.5184691061873853,0.2719436036769589,0.09608285697124858,0
14,14,41331183,0.0350638861666198,-0.4939269916814906,0.3873223630495169,0
15,15,Bd,0.0032805391090003,-0.4939269916814906,0.41910571010713643,0
16,16,"11,",0.0731348883815482,-0.4939269916814906,0.3492513608345885,0
17,17,6671,0.4105033866242309,-0.4939269916814906,0.011882862591905796,0
18,18,"4000,",0.4552835078378033,-0.4939269916814906,0.03289725862166659,0
19,19,1 of 5,0.7993225765014583,-0.4939269916814906,0.3769363272853216,0
