,Unnamed: 0,text,CandidatePosition,NeighbourInformation,Similarity,Output
0,0,2022-23,-0.4330199774906259,-0.4939269916814906,0.6368346478561981,0
1,1,14-Feb-23,0.2030370619339658,0.2701995015316969,0.000777608431606458,1
2,2,0180,-0.5021738019169518,-0.4939269916814906,0.705988472282524,0
3,3,3rd,-0.390518515335005,-0.4939269916814906,0.5943331857005772,0
4,4,"24,",-0.2460124505601935,-0.4939269916814906,0.44982712092576577,0
5,5,3rd,-0.3627032649679007,-0.4939269916814906,0.5665179353334729,0
6,6,"24,",-0.2181505859625548,-0.4939269916814906,0.4219652563281271,0
7,7,1 |30,-0.5128673082329582,-0.4939269916814906,0.7166819785985306,0
8,8,3920 18 %/12.00,0.0318303442296103,-0.4939269916814906,0.17198432613596198,0
9,9,INDIA,-0.411070734255182,-0.4939269916814906,0.6148854046207543,0
10,10,"18\% 9,720.00",0.4033859829551616,-0.4939269916814906,0.19957131258958932,0
11,11,5678,0.5877351014222425,-0.4939269916814906,0.38392043105667023,0
12,12,2022-23,0.6186924313594716,-0.4939269916814906,0.41487776099389934,0
