,Unnamed: 0,text,CandidatePosition,NeighbourInformation,Similarity,Output
0,0,"175, SECOND",-0.4285616560930351,-0.4939269916814906,0.11632799102561653,0
1,1,16-Feb-23,-0.3160677677749939,0.2701159976604579,0.0038341027075753376,1
2,2,3rd,-0.1751843453011896,3.048162378104571,0.13704931976622897,0
3,3,"24,",-0.0680365419880031,3.0661287548838696,0.24419712307941546,0
4,4,"17-18,",-0.2868534416804839,-0.4939269916814906,0.025380223386934686,0
5,5,4811,-0.2402072319862936,-0.4939269916814906,0.07202643308112497,0
6,6,1000,-0.1446069301753282,-0.4939269916814906,0.16762673489209037,0
7,7,5000,0.0157219783997716,-0.4939269916814906,0.32795564346719014,0
8,8,18%,0.0939737274922861,-0.4939269916814906,0.40620739255970467,0
9,9,18%,0.4202993291269358,-0.4939269916814906,0.7325329941943544,0
10,10,4811 25.00,-0.1364144508051558,-0.4939269916814906,0.17581921426226277,0
11,11,18%,0.1065298967353009,-0.4939269916814906,0.41876356180271945,0
12,12,18%,0.4328554983699507,-0.4939269916814906,0.7450891634373693,0
13,13,6490.00,0.1016685454435036,-0.4939269916814906,0.41390221051092213,0
14,14,Four Hundred,-0.3965896411575993,-0.4939269916814906,0.08435597609018075,0
15,15,6490,0.100947046521362,-0.4939269916814906,0.41318071158878056,0
16,16,@24%,-0.363030291537523,-0.4939269916814906,0.05079662647010441,0
