,Unnamed: 0,text,CandidatePosition,NeighbourInformation,Similarity,Output
0,0,#35,-0.6033264743897659,-0.4939269916814906,0.7370858293452192,0
1,1,1ST,-0.5663021460717216,-0.4939269916814906,0.7000615010271747,0
2,2,7TH,-0.3796243545438028,-0.4939269916814906,0.5133837094992559,0
3,3,3RD,-0.3389509826882855,-0.4939269916814906,0.47271033764373865,0
4,4,Limited's,-0.1416366696820961,-0.4939269916814906,0.27539602463754925,0
5,5,any,-0.0967179054006749,-0.4939269916814906,0.23047726035612806,0
6,6,24*7,-0.3128724787985923,-0.4939269916814906,0.44663183375404547,0
7,7,1800,-0.2047224968288757,0.2691301922021832,0.3384818517843289,0
8,8,7780,-0.1255982587270644,0.2694473466717617,0.25935761368251753,0
9,9,any,-0.361987734254964,-0.4939269916814906,0.49574708921041716,0
10,10,5th,-0.0472736327158513,-0.4939269916814906,0.18103298767130446,0
11,11,11/10/2022,0.1316936252419565,-0.4939269916814906,0.002065729713496667,1
12,12,6200705510,0.2345624305077179,-0.4939269916814906,0.10080307555226475,0
13,13,20/10/2022,0.3750177141705323,-0.4939269916814906,0.24125835921507915,0
14,14,19/10/2023,0.1106216587144817,-0.4939269916814906,0.023137696240971464,0
15,15,1800,0.2084248512529292,0.2708167581247769,0.07466549629747604,0
16,16,©,-0.0797637642273066,-0.4939269916814906,0.21352311918275976,0
17,17,ANY,0.4869130142402842,0.2718274800671501,0.35315365928483106,0
18,18,15th,-0.2434216398893617,-0.4939269916814906,0.3771809948448148,0
