,Unnamed: 0,text,CandidatePosition,NeighbourInformation,Similarity,Output
0,0,"9322513313,",0.1762044557813112,-0.4939269916814906,0.11169518384442298,0
1,1,"9322359300,",0.2562515673351107,-0.4939269916814906,0.0316480722906235,0
2,2,1 1-Apr-2018,0.1651672430616311,0.2696039386584347,0.12273239656410306,0
3,3,8th,-0.4413786532905925,-0.4939269916814906,0.7292782929163266,0
4,4,1-Apr-2018,0.3106386643214393,3.1477837113274107,0.0227390246957051,1
5,5,05th,-0.4203063753509993,-0.4939269916814906,0.7082060149767335,0
6,6,2018,-0.3661839476151403,-0.4939269916814906,0.6540835872408745,0
7,7,5%,-0.0869643538566572,-0.4939269916814906,0.37486399348239136,0
8,8,1)8.00x12.00,0.0350540537936088,-0.4939269916814906,0.25284558583212535,0
9,9,04th,-0.4548106844242049,-0.4939269916814906,0.7427103240499391,0
10,10,2018,-0.3577637596675415,-0.4939269916814906,0.6456633992932757,0
