,Unnamed: 0,text,CandidatePosition,NeighbourInformation,Similarity,Output
0,0,+91,0.2262619567071752,-0.4939269916814906,0.2406312840140859,0
1,1,"09, 2022",0.4465643226518064,0.2729270309636635,0.020328918069454693,0
2,2,Email,0.1634775975426525,-0.4939269916814906,0.3034156431786086,0
3,3,"06, 2022",0.4652890540969392,0.2694434201806539,0.0016041866243218794,1
4,4,"07, 2022 08:25:18 PM",0.4353553904571556,3.048346436892503,0.031537850264105494,0
5,5,"09, 2022 GST",-0.017373262340153,-0.4939269916814906,0.4842665030614141,0
6,6,«+35,0.2536722994382064,-0.4939269916814906,0.2132209412830547,0
7,7,"| 07,",0.0476235127721765,2.281516719718113,0.41926972794908457,0
8,8,6.00% Rs,-0.0691451715354934,2.2825401022707563,0.5360384122567545,0
9,9,Rs,-0.0400117955948316,2.282253393156952,0.5069050363160927,0
10,10,6.00% Rs,0.107943866040245,2.2808366546273184,0.35894937468101606,0
11,11,Rs,0.1370772419809068,2.2805499455135143,0.3298159987403543,0
12,12,2022,-0.4870888897495563,-0.4939269916814906,0.9539821304708174,0
13,13,"08,",-0.4813814351904768,-0.4939269916814906,0.948274675911738,0
14,14,6.00% Rs,-0.0545726831439652,2.2825317120307864,0.5214659238652263,0
15,15,Rs,-0.0257221555134069,2.282247786500612,0.492615396234668,0
16,16,6.00% Rs,0.1218919964216053,2.280833857939009,0.3450012442996558,0
17,17,Rs,0.1510253723622671,2.280547148825206,0.315867868358994,0
18,18,2022,-0.4735833932282718,-0.4939269916814906,0.940476633949533,0
19,19,"| 09,",0.0749176772623253,-0.4939269916814906,0.3919755634589358,0
20,20,Karnataka,0.2942625886993539,-0.4939269916814906,0.1726306520219072,0
21,21,7 =,0.15510621097893,-0.4939269916814906,0.3117870297423311,0
22,22,Invoice,0.3318806408585202,0.2724672011065869,0.1350125998627409,0
23,23,2022-09-09,-0.0377182921832291,-0.4939269916814906,0.5046115329044902,0
24,24,12:19:57,0.182901887628031,2.283854507757824,0.2839913530932301,0
25,25,4166469000003662,-0.0480230557176567,2.286185963599301,0.5149162964389178,0
26,26,4284435418,0.0063630918750091,2.285701686038007,0.460530148846252,0
27,27,ag,0.133724695707466,2.2845105101569168,0.3331685450137951,0
28,28,1207791088,0.1953513953277639,2.2839364059348464,0.2715418453934972,0
29,29,PER,0.0651313211828776,-0.4939269916814906,0.40176191953838347,0
30,30,CARD,0.1016935688690564,-0.4939269916814906,0.3651996718522047,0
31,31,ag,0.0504407921829156,-0.4939269916814906,0.4164524485383455,0
32,32,7/08,0.1456554753605684,-0.4939269916814906,0.3212377653606927,0
