,Unnamed: 0,text,CandidatePosition,NeighbourInformation,Similarity,Output
0,0,"0723569738,0711585825",0.414296574352946,0.2708368166130102,0.7486352686713384,0
1,1,PIN:P01234569P,-0.0035546753159344,0.2691496473643072,0.3307840190024581,0
2,2,2-Mar-20,-0.3378138418073836,-0.4939269916814906,0.003475147488991137,1
3,3,2-Mar-20,0.4534548926727234,0.312700073979229,0.7877935869911159,0
4,4,PO,0.2334971215459255,-0.4939269916814906,0.567835815864318,0
5,5,"8 3,389.83",0.3205811507666256,-0.4939269916814906,0.654919845085018,0
6,6,"16.00 27,118.64",0.5543742110497345,-0.4939269916814906,0.888712905368127,0
7,7,"27,118.64 Demo",0.108392759389402,-0.4939269916814906,0.4427314537077945,0
8,8,"8 3,389.83",0.3271800134344874,-0.4939269916814906,0.6615187077528799,0
9,9,"16.00 27,118.64",0.5609280370777439,-0.4939269916814906,0.8952667313961363,0
10,10,"27,118.64 Demo",0.1149465854174114,-0.4939269916814906,0.4492852797358039,0
11,11,"12 3,389.83",0.3281340809978358,-0.4939269916814906,0.6624727753162283,0
12,12,"16.00 40,677.96",0.5674352488752187,-0.4939269916814906,0.9017739431936111,0
13,13,"8 3,389.83",0.340286087899824,-0.4939269916814906,0.6746247822182165,0
14,14,"16.00 27,118.64",0.5740341115430805,-0.4939269916814906,0.908372805861473,0
15,15,"27,118.64 123456",0.0711990403428827,-0.4939269916814906,0.4055377346612752,0
16,16,"1 1,000.00",0.3483926501412122,-0.4939269916814906,0.6827313444596046,0
17,17,"1,000.00 Subtotal",0.5564380871320602,-0.4939269916814906,0.8907767814504527,0
18,18,123456,0.0114880035301189,0.2692321635448955,0.3458266978485114,0
