,Unnamed: 0,text,CandidatePosition,NeighbourInformation,Similarity,Output
0,0,"15/16, 4th",-0.1918490981814523,-0.4939269916814906,0.09465653539781194,0
1,1,1st,-0.0813023284762124,-0.4939269916814906,0.20520330510305185,0
2,2,31/01/2023,-0.2832583334188383,3.048188454039906,0.0032473001604259033,1
3,3,10/02/2023,-0.2759101013038891,3.084005699474631,0.01059553227537513,0
4,4,29AADCT0960E1ZF,-0.1982673616692776,-0.4939269916814906,0.08823827190998662,0
5,5,8585088115,0.3329476125217625,3.044757572931309,0.6194532461010267,0
6,6,"1,640.00 6%",0.078498453644677,-0.4939269916814906,0.36500408722394123,0
7,7,"9,840.00 Men's",0.0668994267176276,-0.4939269916814906,0.35340506029689184,0
8,8,Sub,0.3592488989760147,-0.4939269916814906,0.6457545325552789,0
9,9,6%,0.1538805529786784,-0.4939269916814906,0.4403861865579426,0
10,10,6%,0.3734809383970826,-0.4939269916814906,0.6599865719763468,0
11,11,"=11,020.80",0.6063552899293828,-0.4939269916814906,0.8928609235086471,0
12,12,"%11,020.80",0.6053939398609106,-0.4578129647480793,0.8918995734401749,0
13,13,3% PM.,-0.4670865951995495,-0.4939233622292386,0.18058096162028525,0
14,14,"#94,",-0.2619248238406236,0.2691407614204035,0.02458080973864063,0
15,15,2023-01-31 12:57:00,0.0322323728358728,-0.4939269916814906,0.31873800641513705,0
