,Unnamed: 0,text,CandidatePosition,NeighbourInformation,Similarity,Output
0,0,"5, 1st",-0.3119807738509533,-0.4939269916814906,0.038196560852128025,0
1,1,2nd,-0.1788423916292663,-0.4939269916814906,0.17133494307381503,0
2,2,9845227331,0.1159612940854731,-0.4939269916814906,0.4661386287885544,0
3,3,No.,-0.0208748265488829,0.2713618846126961,0.3293025081541984,0
4,4,"24,",-0.5167682021802009,2.3224910763646096,0.1665908674771196,0
5,5,{23,0.0018545377265521,2.335960063325229,0.3520318724296334,0
6,6,"24,",0.0918926837076548,2.335082289227462,0.4420700184107361,0
7,7,5104 Gold,-0.4875235309913092,-0.4939269916814906,0.13734619628822786,0
8,8,5131 Gold,-0.4765873805526835,-0.4939269916814906,0.1264100458496022,0
9,9,"10""",-0.3928222220128023,-0.4939269916814906,0.04264488730972099,0
10,10,MT348,-0.4835678392524521,-0.4939269916814906,0.1333905045493708,0
11,11,"11""",-0.3577017239683753,-0.4939269916814906,0.007524389265293974,0
12,12,"10""",-0.3464497141745402,-0.4939269916814906,0.0037276205285411423,1
13,13,"11""",-0.335285405042486,-0.4939269916814906,0.014891929660595327,0
14,14,"12""",-0.3240772455795413,-0.4939269916814906,0.026100089123540005,0
15,15,MT633,-0.4393054246967969,-0.4939269916814906,0.08912808999371558,0
16,16,"11""",-0.3128690861165966,-0.4939269916814906,0.03730824858648474,0
17,17,5104,-0.5188010797173785,-0.4939269916814906,0.16862374501429722,0
18,18,"5,625.72",0.7142554438394328,-0.4939269916814906,1.064432778542514,0
