,Unnamed: 0,text,CandidatePosition,NeighbourInformation,Similarity,Output
0,0,€2799,0.2078250428884075,-0.4939269916814906,0.041554474381486434,0
1,1,01/10/2022,0.2470296426527282,0.269970800219765,0.002349874617165737,0
2,2,2799,0.2931744899731698,3.048763872930956,0.04379497270327587,0
3,3,|18.00,0.0639140425760831,0.2691588102595141,0.18546547469381083,0
4,4,9% 49.05 98.10,0.4230139835228814,-0.4939269916814906,0.17363446625298745,0
5,5,98.10 Rs.,0.1002186359848402,-0.4939269916814906,0.14916088128505373,0
6,6,is,0.2546459537851811,-0.4939269916814906,0.005266436515287187,0
7,7,and,0.2471399392040993,-0.4939269916814906,0.0022395780657946396,1
8,8,24%,0.0178558735045712,-0.4939269916814906,0.23152364376532275,0
9,9,$5),0.3852934573932198,-0.4939269916814906,0.13591394012332586,0
10,10,9327196927,0.4347648701540308,-0.4939269916814906,0.18538535288413688,0
