,Unnamed: 0,text,CandidatePosition,NeighbourInformation,Similarity,Output
0,0,$22/,0.3789959004059154,0.270041127972183,0.021045984650559457,0
1,1,04/11/2022,0.3995208372141626,0.2700975486221867,0.0005210478423122722,1
2,2,—TaRe00],-0.0345603624974629,-0.4939269916814906,0.4346022475539378,0
3,3,1499.00 0.00}1499.00,0.0897442015808796,-0.4939269916814906,0.3102976834755953,0
4,4,9.00,0.2819719621846764,-0.4939269916814906,0.11806992287179846,0
5,5,9.00 114.33],0.3412870366814058,-0.4939269916814906,0.05875484837506906,0
6,6,9.00 114.33,0.5163188650636237,-0.4939269916814906,0.11627698000714881,0
7,7,9.00 68.57],0.3468304825010075,-0.4939269916814906,0.05321140255546736,0
8,8,9.00 68.57,0.521815696652691,-0.4939269916814906,0.12177381159621614,0
9,9,5636.90,0.5958275074569996,0.2709258976758386,0.19578562240052477,0
