,Unnamed: 0,text,CandidatePosition,NeighbourInformation,Similarity,Output
0,0,2023-02-16,-0.5050825916509565,-0.4939269916814906,0.7314374241407986,0
1,1,10:29:,-0.4127133565209917,-0.4939269916814906,0.6390681890108338,0
2,2,8420511888,0.0074257490313813,-0.4939269916814906,0.21892908345846088,0
3,3,8585002223,-0.1760911565496402,-0.4939269916814906,0.40244598903948237,0
4,4,9TH,-0.5727863553267583,-0.4939269916814906,0.7991411878166004,0
5,5,9382698389,-0.4735211374928874,-0.4939269916814906,0.6998759699827295,0
6,6,9903991775,-0.4701773125625729,-0.4939269916814906,0.6965321450524151,0
7,7,DIAMOND,-0.3463498129759333,-0.4939269916814906,0.5727046454657755,0
8,8,16/02/2023,0.2280785025119689,0.2699037801753317,0.0017236700221267276,1
9,9,4767.68,0.6189011225603341,-0.4939269916814906,0.39254629007049197,0
10,10,5195.00,0.6568016435317332,-0.4939269916814906,0.43044681104189103,0
11,11,5f5ca36ef8342078,-0.4781290719633443,-0.4939269916814906,0.7044839044531865,0
12,12,182313049694334,-0.4739553048877763,-0.4939269916814906,0.7003101373776185,0
13,13,5f5ca36ef8342078,-0.4781290719633443,-0.4939269916814906,0.7044839044531865,0
14,14,5f5ca36ef8342078,-0.4781290719633443,-0.4939269916814906,0.7044839044531865,0
15,15,@12%,-0.3323571311188846,-0.4939269916814906,0.5587119636087268,0
16,16,5f5ca36ef8342078,-0.4781290719633443,-0.4939269916814906,0.7044839044531865,0
17,17,1127.12,0.5641845677437451,-0.4939269916814906,0.337829735253903,0
18,18,3314.29 326.27,0.5686519371260732,-0.4939269916814906,0.34229710463623103,0
