,Unnamed: 0,text,CandidatePosition,NeighbourInformation,Similarity,Output
0,0,27AAATT8533D1ZG,-0.1360019338383292,-0.4939269916814906,0.3741080175238634,0
1,1,2023/10:09 AM,0.4772786825600237,0.2706125005151183,0.9873886339222163,0
2,2,9225522707,-0.3515506789321885,-0.4939269916814906,0.15855927243000412,0
3,3,2023/10:31 AM,0.4826256366749864,0.2706137848125666,0.9927355880371791,0
4,4,2023,-0.4793368026721936,3.049524707723865,0.03077314868999903,0
5,5,18 Jan,-0.532479245692492,0.26906149159145,0.02236929433029944,0
6,6,2023,-0.4744780931258462,3.04952454535523,0.0356318582363464,0
7,7,18 Jan,-0.5269904962642205,0.2690638611079768,0.01688054490202784,0
8,8,2023,-0.4689454808630254,3.049521220494676,0.041164470499167216,0
9,9,18 Jan,-0.5217721617055139,0.2690651143337126,0.011662210343321266,0
10,10,2023,-0.4637271463043189,3.049519469645166,0.04638280505787373,0
11,11,9963,0.2247219546371534,3.044890308875794,0.734831905999346,0
12,12,18 Jan,-0.5165114487859539,0.269066377916686,0.006401497423761282,1
13,13,2023,-0.4582252995356204,3.049516159254443,0.0518846518265722,0
14,14,9% 4.50,0.275956257498715,-0.4939269916814906,0.7860662088609076,0
15,15,2023,-0.4530069649769139,-0.4939269916814906,0.05710298638527872,0
16,16,To Pay,0.3967148556711435,-0.4939269916814906,0.9068248070333361,0
17,17,/ 24,0.5653260600220984,-0.4939269916814906,1.0754360113842911,0
