,Unnamed: 0,text,CandidatePosition,NeighbourInformation,Similarity,Output
0,0,9 3,-0.2529873046347597,-0.4939269916814906,0.06993337845380548,0
1,1,3 St,0.0825125053089648,-0.4939269916814906,0.26556643148991904,0
2,2,ne,0.1753687349486912,-0.4939269916814906,0.35842266112964544,0
3,3,Ne,0.3274526595606267,-0.4939269916814906,0.5105065857415809,0
4,4,19.5,0.2634205780027212,-0.4939269916814906,0.4464745041836754,0
5,5,"14,28*",0.2763165837671796,-0.4939269916814906,0.45937050994813383,0
6,6,"10""",0.2835887557690251,-0.4939269916814906,0.4666426819499793,0
7,7,SST €2.5% On,-0.0401275720969925,-0.4939269916814906,0.14292635408396173,0
8,8,2.5%,-0.0105761946669385,-0.4939269916814906,0.17247773151401574,0
9,9,PM),0.526923188444826,-0.4939269916814906,0.7099771146257803,0
10,10,80.6.,-0.1522856576224972,-0.4939269916814906,0.030768268558457018,1
