,Unnamed: 0,text,CandidatePosition,NeighbourInformation,Similarity,Output
0,0,5096,0.2736498377155418,0.3126683774712312,0.03361077426668235,0
1,1,1-Feb-23,0.3072137028972684,0.3127690958579475,4.6909084955748526e-05,1
2,2,16%,0.0756394644822789,-0.4939269916814906,0.23162114749994525,0
3,3,2  |Men,-0.5414923125107692,-0.4939269916814906,0.8487529244929934,0
4,4,16%,0.0803004762125751,-0.4939269916814906,0.22696013576964905,0
5,5,3  |Men,-0.536831300780473,-0.4939269916814906,0.8440919127626971,0
6,6,16%,0.0849614879428714,-0.4939269916814906,0.22229912403935276,0
7,7,4  |Men,-0.532399883430799,-0.4939269916814906,0.8396604954130231,0
8,8,16%,0.0896649143168643,-0.4939269916814906,0.21759569766535986,0
9,9,16%,0.0756394644822789,-0.4939269916814906,0.23162114749994525,0
