,Unnamed: 0,text,CandidatePosition,NeighbourInformation,Similarity,Output
0,0,h,-0.5900482254475984,-0.4939269916814906,0.44865251699473374,0
1,1,H,-0.0516202285572367,-0.4939269916814906,0.08977547989562798,0
2,2,"M-4,",-0.1223227700248011,-0.4939269916814906,0.01907293842806357,0
3,3,H,-0.0516202285572367,-0.4939269916814906,0.08977547989562798,0
4,4,Sriperumbudur,-0.0764698116928817,-0.4939269916814906,0.06492589675998298,0
5,5,8th,-0.2775585253395105,2.286214933877176,0.1361628168866458,0
6,6,"2007;,Renewel",-0.3759969112540887,-0.4939269916814906,0.234601202801224,0
7,7,"DT.31.8.2012.,",-0.371831748953484,-0.4939269916814906,0.2304360405006193,0
8,8,Merger,-0.2874055203814188,2.2863944533859977,0.14600981192855414,0
9,9,2022,-0.5383995097093641,-0.4939269916814906,0.3970038012564995,0
10,10,"24,",-0.4788551231859959,-0.4939269916814906,0.33745941473313124,0
11,11,"24,",0.1552160591610819,-0.4939269916814906,0.2966117676139466,0
12,12,2110715644,-0.4606231394569926,-0.4939269916814906,0.319227431004128,0
13,13,07/03/2023,-0.1406817880998003,-0.4939269916814906,0.0007139203530643623,1
14,14,12/04/2023,0.2631104051827462,0.3085723157000099,0.40450611363561084,0
15,15,DS,-0.2940551745493051,-0.4939269916814906,0.1526594660964404,0
16,16,2023-03-07 06:44:48 UTC,-0.2992258085142082,-0.4939269916814906,0.15783010006134354,0
17,17,"12/1,",0.1003971273576873,-0.4939269916814906,0.24179283581055197,0
