,Unnamed: 0,text,CandidatePosition,NeighbourInformation,Similarity,Output
0,0,2383,-0.1545413964298501,-0.4939269916814906,0.666722995592988,0
1,1,2384,0.2202303699876032,-0.4939269916814906,0.2919512291755347,0
2,2,8-Feb-2023,0.5113357630992681,-0.4939269916814906,0.000845836063869787,1
3,3,FLOOR.INDUSTRIALAREA-A,-0.1508366631948767,-0.4939269916814906,0.6630182623580145,0
4,4,9872716648,-0.5428808029614747,-0.4939269916814906,1.0550624021246127,0
5,5,2679.00,0.2530274508098805,-0.4939269916814906,0.2591541483532574,0
6,6,08-Feb-2023 11:53:21,0.3524470910085285,-0.4939269916814906,0.15973450815460938,0
7,7,2679.00,0.5266524629782073,-0.4939269916814906,0.014470863815069457,0
8,8,1211.80,0.5363396196867941,-0.4939269916814906,0.024158020523656232,0
9,9,3890.80,0.5797058279815137,-0.4939269916814906,0.06752422881837583,0
10,10,160.74,0.5969592923842884,-0.4939269916814906,0.08477769322115047,0
11,11,4212.28,0.6040359733422265,-0.4939269916814906,0.0918543741790886,0
12,12,4212.00,0.6192544305666601,-0.4939269916814906,0.1070728314035222,0
13,13,Two Eight,0.1185329723843534,-0.4939269916814906,0.3936486267787845,0
