,Unnamed: 0,text,CandidatePosition,NeighbourInformation,Similarity,Output
0,0,14-Jan-23,0.5132607832470324,-0.4939269916814906,0.00026297378953654693,1
1,1,12-Jan-23,-0.431296453148795,-0.4939269916814906,0.9442942626062909,0
2,2,12/Jan/23],-0.4687710766580086,-0.4939269916814906,0.9817688861155045,0
3,3,12/Jan/23],-0.4653189694363202,-0.4939269916814906,0.9783167788938161,0
4,4,12/Jan/23],-0.462421601340436,-0.4939269916814906,0.9754194107979318,0
5,5,4436,-0.2909267933152121,-0.4939269916814906,0.8039246027727079,0
6,6,12/Jan/23],-0.4586979232885877,-0.4939269916814906,0.9716957327460836,0
7,7,4439,-0.287944692658602,-0.4939269916814906,0.8009425021160979,0
8,8,13/Jan/23],-0.4555289843625437,-0.4939269916814906,0.9685267938200395,0
9,9,13/Jan/23],-0.452348447971015,-0.4939269916814906,0.9653462574285108,0
10,10,13/Jan/23],-0.449179509044971,-0.4939269916814906,0.9621773185024669,0
11,11,1192,-0.2347846136154616,-0.4939269916814906,0.7477824230729575,0
12,12,13/Jan/23},-0.4460837052141684,-0.4939269916814906,0.9590815146716642,0
13,13,4397,-0.214431901064769,-0.4939269916814906,0.7274297105222649,0
14,14,13/Jan/23|,-0.4423030953154173,-0.4939269916814906,0.9553009047729131,0
15,15,4450,-0.271593715016322,-0.4939269916814906,0.7845915244738179,0
16,16,4127.40,0.5197680201342827,-0.4939269916814906,0.0067702106767868475,0
17,17,9148430370/9148430371,-0.1981595147053187,-0.4939269916814906,0.7111573241628145,0
18,18,1/3,0.8221469544139661,-0.4939269916814906,0.3091491449564703,0
