,Unnamed: 0,text,CandidatePosition,NeighbourInformation,Similarity,Output
0,0,6823,-0.0429389653706199,-0.4939269916814906,0.3855394522295913,0
1,1,3096,0.021219020342953,-0.4939269916814906,0.3213814665160184,0
2,2,6823,0.1044986613155077,-0.4939269916814906,0.23810182554346368,0
3,3,3196,0.1693333261076223,-0.4939269916814906,0.17326716075134907,0
4,4,3282,0.3195871862755843,0.2707551847484162,0.023013300583387075,0
5,5,06/07/22,0.3423221347011895,0.2699563328380955,0.0002783521577818804,1
6,6,4004,0.3375074695550712,3.0486909591357128,0.00509301730390016,0
7,7,04/07/22,0.3652111668795935,3.048582278389877,0.02261068002062211,0
8,8,06/07/22,0.370334576628991,3.048920842197336,0.02773408977001962,0
9,9,| | 04/07/2022,0.0183748226006387,2.280628990057977,0.32422566425833266,0
10,10,3000.00,0.2238203273396385,2.2785667101960843,0.11878015951933288,0
11,11,"3,000.00 04/07/2022",0.0170784136319156,2.2807092916965943,0.3255220732270558,0
12,12,04/07/2022 Central,-0.4706078780725571,2.2853134920643963,0.8132083649315285,0
13,13,04/07/2022 State,-0.475022603506866,2.285392771264905,0.8176230903658374,0
14,14,04/07/22,-0.0487679940419813,2.2813231483034624,0.39136848090095266,0
15,15,"3,360.00 05/07/2022",0.0316015430419553,2.280704318397191,0.3109989438170161,0
16,16,05/07/2022 Tariff,-0.4644121479773859,2.285386072179372,0.8070126348363573,0
17,17,3500.00,0.2446937432984644,2.2785415666613296,0.09790674356050696,0
18,18,"3,500.00 05/07/2022",0.037874001451771,2.280683647471921,0.3047264854072004,0
19,19,05/07/2022 Central,-0.4488900023822277,-0.4939269916814906,0.7914904892411991,0
20,20,05/07/2022 State,-0.453348186865707,-0.4939269916814906,0.7959486737246784,0
21,21,05/07/22,-0.0279878065442243,-0.4939269916814906,0.37058829340319566,0
22,22,"3,920.00 Net",0.4787384244148068,-0.4939269916814906,0.13613793755583542,0
23,23,/ 6903************ 7,0.0813503167735707,0.2709382449432673,0.2612501700854007,0
24,24,"/ 7,280.00",0.4591634481306964,0.2724386045232305,0.11656296127172505,0
25,25,12:00,-0.3179458585555172,-0.4939269916814906,0.6605463454144886,0
26,26,11:00,-0.0567438992436654,-0.4939269916814906,0.3993443861026368,0
27,27,to pay,-0.1895976375265677,-0.4939269916814906,0.532198124385539,0
