,Unnamed: 0,text,CandidatePosition,NeighbourInformation,Similarity,Output
0,0,#18,-0.5105361923905859,-0.4939269916814906,0.6539890117536239,0
1,1,8th,-0.2656991787482725,-0.4939269916814906,0.4091519981113105,0
2,2,5-Dec-22,0.1397879459905336,3.0503615367866144,0.0036648733725044014,0
3,3,30th,-0.5063609568905987,-0.4939269916814906,0.6498137762536367,0
4,4,4th,-0.4178856290520204,-0.4939269916814906,0.5613384484150584,0
5,5,4900,-0.3085761579757748,-0.4939269916814906,0.4520289773388128,0
6,6,4800,-0.2716491735744744,-0.4939269916814906,0.4151019929375124,0
7,7,"‘#14, 3RD",-0.6073059237657292,-0.4939269916814906,0.7507587431287672,0
8,8,|,0.082319799192144,0.2700445263346317,0.061133020170894004,0
9,9,05/12/2022,-0.2919217617692896,-0.4939269916814906,0.4353745811323276,0
10,10,"7,15,999.89 Round",-0.0309743300205187,-0.4939269916814906,0.1744271493835567,0
11,11,State,-0.6064914355775924,-0.4939269916814906,0.7499442549406304,0
12,12,"| 16,235.83 16,235.83)",0.2461744466635308,-0.4939269916814906,0.10272162730049281,0
13,13,"16,235.83) 32,471.66",0.4050029560323755,-0.4939269916814906,0.2615501366693375,0
14,14,SGST,0.1452234413850479,-0.4939269916814906,0.0017706220220098934,1
15,15,3rd,-0.4446863310108779,-0.4939269916814906,0.588139150373916,0
