,Unnamed: 0,text,CandidatePosition,NeighbourInformation,Similarity,Output
0,0,State:,-0.1369057422664626,-0.4939269916814906,0.5317571427911311,0
1,1,State:,-0.1369057422664626,-0.4939269916814906,0.5317571427911311,0
2,2,State:,-0.1369057422664626,-0.4939269916814906,0.5317571427911311,0
3,3,21-Orissa,-0.0327374862618578,-0.4939269916814906,0.4275888867865263,0
4,4,Bill,-0.6241883488129947,-0.4939269916814906,1.0190397493376633,0
5,5,Bill,-0.6241883488129947,-0.4939269916814906,1.0190397493376633,0
6,6,05/12/2022,0.3941619962783406,3.050559565186969,0.0006894042463279071,1
7,7,24 AMR,-0.4988857768841769,0.2694607549034959,0.8937371774088454,0
8,8,000369,0.086496248813815,0.2690120603472796,0.3083551517108535,0
9,9,000369,0.086496248813815,0.2690120603472796,0.3083551517108535,0
10,10,05/12/2022,0.408606679696233,3.0932749085809914,0.013755279171564494,0
11,11,29-Karnataka,-0.4872608366933963,0.2694470828679606,0.8821122372180648,0
12,12,Ship,-0.5782011399953323,-0.4939269916814906,0.9730525405200008,0
13,13,23,-0.6170135383989487,-0.4939269916814906,1.0118649389236172,0
14,14,24 AMR,-0.4592926008770061,-0.4939269916814906,0.8541440014016746,0
15,15,29AAACP7879D1Z0,-0.4174204183575016,-0.4939269916814906,0.81227181888217,0
16,16,BANGALORE-Karmat,0.4982057557871703,2.285876788925483,0.1033543552625018,0
17,17,BANGALORE-Karmat,0.4982057557871703,2.285876788925483,0.1033543552625018,0
18,18,Del.,0.1260012234117837,-0.4939269916814906,0.2688501771128848,0
19,19,05/12/2022,0.3701351453755733,-0.4578025330328693,0.0247162551490952,0
20,20,05/12/2022,0.3941619962783406,3.050559565186969,0.0006894042463279071,1
21,21,"3,678.30",0.7097604231927183,-0.4939269916814906,0.31490902266804977,0
22,22,7576002100001168,-0.2377622710608983,-0.4939269916814906,0.6326136715855668,0
